	Name	Address	Category	Price	Rating	Reviews	Mon	Tue	Wed	Thu	Fri	Sat	Sun	Delivery	Wi_Fi	Takes_Reservations	Parking	Vegetarian_Options	Accepts_Credit_Cards	Accepts_Apple_Pay	Accepts_Google_Pay	Take_out
459	Jack in the Box	1371 Blaine St,Riverside,CA,92507	Burgers,Fast Food,Tacos	Under $10	2.0	74	Open 24 hours	Open 24 hours	Open 24 hours	Open 24 hours	Open 24 hours	Open 24 hours	Open 24 hours	No	No	No	Private Lot	NULL	Yes	NULL	NULL	Yes
460	Juan Pollo	1220 E Washington St,Ste 10,Colton,CA,92324	Fast Food	Under $10	3.0	46	10:00 am - 9:00 pm	10:00 am - 9:00 pm	10:00 am - 9:00 pm	10:00 am - 9:00 pm	10:00 am - 9:00 pm	10:00 am - 9:00 pm	10:00 am - 9:00 pm	No	No	No	NULL	NULL	Yes	NULL	NULL	Yes
461	Subway	5553 Van Buren Blvd,Riverside,CA,92503	Sandwiches	Under $10	2.5	18	7:00 am - 9:00 pm	7:00 am - 9:00 pm	7:00 am - 9:00 pm	7:00 am - 9:00 pm	7:00 am - 9:00 pm	8:00 am - 9:00 pm	9:00 am - 9:00 pm	Yes	No	No	NULL	NULL	Yes	NULL	NULL	Yes
462	Chan's Oriental Cuisine	1445 University Ave,Riverside,CA,92507			2.5	5								NULL	NULL	Yes	NULL	NULL	NULL	NULL	NULL	Yes
463	Carl's Jr Green Burrito	4240 Riverwalk Pkwy,Riverside,CA,92505	Fast Food,Burgers	Under $10	2.0	67	6:00 am - 12:00 am	6:00 am - 12:00 am	6:00 am - 12:00 am	6:00 am - 12:00 am	6:00 am - 1:00 am	6:00 am - 1:00 am	6:00 am - 12:00 am	Yes	Free	No	NULL	NULL	Yes	NULL	NULL	Yes
464	Wilson's BBQ Rib Shack	300 N El Molino St,Alhambra,CA,91801			5.0	21	Closed	Closed	Closed	Closed	Closed	Closed	2:00 pm - 8:00 pm	No	No	No	Street	NULL	Yes	No	No	Yes
465	Panda Kitchen	14050 Cherry Ave,Ste N,Fontana,CA,92337	Chinese	Under $10	3.5	42	10:00 am - 9:00 pm	10:00 am - 9:00 pm	10:00 am - 9:00 pm	10:00 am - 9:00 pm	10:00 am - 9:00 pm	10:30 am - 8:00 pm	Closed	No	Free	No	Private Lot	NULL	Yes	NULL	NULL	Yes
466	Subway	1242 University Ave,Unit 2,Riverside,CA,92507	Sandwiches	Under $10	3.0	26	7:00 am - 9:00 pm	7:00 am - 9:00 pm	7:00 am - 9:00 pm	7:00 am - 9:00 pm	7:00 am - 9:00 pm	8:00 am - 9:00 pm	9:00 am - 9:00 pm	Yes	No	No	Private Lot	NULL	Yes	NULL	NULL	Yes
467	Marcello's Pizza	3415 Arlington Ave,Riverside,CA,92506												NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
468	Subway	2851 Canyon Springs Pkwy,Ste D,Riverside,CA,92507	Sandwiches	Under $10	3.0	14	7:00 am - 10:00 pm	7:00 am - 10:00 pm	7:00 am - 10:00 pm	7:00 am - 10:00 pm	7:00 am - 10:00 pm	8:00 am - 10:00 pm	7:00 am - 10:00 pm	No	No	No	NULL	NULL	Yes	NULL	NULL	Yes
469	Magic Wok	529 N Mckinley St,Ste 103,Corona,CA,92879	Chinese	Under $10	2.5	57								No	No	No	NULL	NULL	Yes	No	NULL	Yes
470	Schooners Burgers N Beer	1280 E Washington St,Ste B-8,Colton,CA,92324	Burgers,Salad,Beer Bar	$11-30	3.0	69	11:00 am - 11:00 pm	11:00 am - 11:00 pm	11:00 am - 11:00 pm	11:00 am - 11:00 pm	11:00 am - 12:00 am	11:00 am - 12:00 am	11:00 am - 11:00 pm	No	Free	Yes	Private Lot	NULL	Yes	No	No	Yes
471	Bowl Express Chinese Food	2284 Griffin Way,Ste 107,Corona,CA,92879	Chinese	Under $10	3.0	77	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:30 pm	11:00 am - 9:30 pm	11:00 am - 9:00 pm	No	No	No	Private Lot	NULL	Yes	No	No	Yes
472	Asian Kitchen	430 N McKinley St,Corona,CA,92879	Asian Fusion	Under $10	3.0	14								No	No	No	NULL	NULL	Yes	NULL	NULL	Yes
473	Happy Bowl Chinese Food	8304 Limonite Ave,Jurupa Valley,CA,92509			1.0	3								No	No	No	NULL	Yes	Yes	No	No	Yes
474	Jack in the Box	1115 W La Cadena Dr,Riverside,CA,92501	Fast Food,Burgers,Tacos	Under $10	3.0	15	Open 24 hours	Open 24 hours	Open 24 hours	Open 24 hours	Open 24 hours	Open 24 hours	Open 24 hours	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
475	Juju's Famous Ceviche	Upland,CA,91786	Seafood,Food Stands	Under $10	4.0	13	Closed	Closed	8:00 am - 9:00 pm	8:00 am - 9:00 pm	8:00 am - 9:00 pm	10:00 am - 10:00 pm	10:00 am - 10:00 pm	No	NULL	No	NULL	NULL	Yes	NULL	NULL	Yes
476	Little Caesars Pizza	19069 Van Buren Blvd,Ste 101,Riverside,CA,92508	Pizza,Fast Food	Under $10	2.0	48	10:30 am - 10:00 pm	10:30 am - 10:00 pm	10:30 am - 10:00 pm	10:30 am - 10:00 pm	10:30 am - 11:00 pm	10:30 am - 11:00 pm	10:30 am - 10:00 pm	No	No	No	NULL	NULL	Yes	Yes	No	Yes
477	Denny's	165 Mckinley St,Corona,CA,92879	American (Traditional),Diners,Breakfast & Brunch	Under $10	2.5	147	Open 24 hours	Open 24 hours	Open 24 hours	Open 24 hours	Open 24 hours	Open 24 hours	Open 24 hours	Yes	Free	No	Private Lot	NULL	Yes	NULL	Yes	Yes
478	Jack in the Box	4860 La Sierra Ave,Riverside,CA,92505	Fast Food,Burgers,Tacos	Under $10	2.0	52	Open 24 hours	Open 24 hours	Open 24 hours	Open 24 hours	Open 24 hours	Open 24 hours	Open 24 hours	No	Free	No	NULL	NULL	Yes	NULL	NULL	Yes
479	Dairy Queen Orange Julius	1407 E Washington St,Colton,CA,92324	Fast Food,Ice Cream & Frozen Yogurt,Juice Bars & Smoothies	Under $10	3.5	21	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 11:00 pm	11:00 am - 11:00 pm	11:00 am - 10:00 pm	No	No	No	Private Lot	NULL	Yes	NULL	NULL	Yes
480	Pizza Hut	19040 Van Buren Blvd,Ste 105,Riverside,CA,92508	Pizza,Italian,Chicken Wings	Under $10	2.0	37	10:00 am - 10:00 pm	10:00 am - 10:00 pm	10:00 am - 10:00 pm	10:00 am - 10:00 pm	10:00 am - 11:00 pm	10:00 am - 11:00 pm	10:00 am - 11:00 pm	Yes	NULL	No	Private Lot	NULL	Yes	NULL	NULL	Yes
481	Taco Bell	7940 Limonite,Riverside,CA,92509	Tacos,Breakfast & Brunch	Under $10	2.0	42	7:00 am - 1:00 am	7:00 am - 1:00 am	7:00 am - 1:00 am	7:00 am - 1:00 am	7:00 am - 2:00 am	7:00 am - 2:00 am	7:00 am - 1:00 am	Yes	NULL	No	NULL	NULL	Yes	NULL	NULL	Yes
482	Debra Davis	1784 Container Cir,Riverside,CA,92509												NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
483	The Good Taco Company	Riverside,CA,92509					Open 24 hours	Open 24 hours	Open 24 hours	Open 24 hours	Open 24 hours	Open 24 hours	Open 24 hours	Yes	No	No	NULL	Yes	Yes	NULL	NULL	No
484	Running Chicken	430 N Mckinley St,Ste 102,Corona,CA,92879												Yes	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Yes
485	Hibachi Buffet	12125 Day St,Ste M413,Moreno Valley,CA,92557	Buffets,Chinese,Japanese	$11-30	2.0	320	11:00 am - 9:30 pm	11:00 am - 9:30 pm	11:00 am - 9:30 pm	11:00 am - 9:30 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 9:30 pm	Yes	Free	Yes	Private Lot	NULL	Yes	No	No	Yes
486	Denny's	1190 S Mt Vernon,Colton,CA,92324	Diners,American (Traditional),Breakfast & Brunch	Under $10	2.5	121	Open 24 hours	Open 24 hours	Open 24 hours	Open 24 hours	Open 24 hours	Open 24 hours	Open 24 hours	Yes	No	No	Private Lot	NULL	Yes	NULL	NULL	Yes
487	Domino's Pizza	11170 Magnolia Ave,Ste B,Riverside,CA,92505	Pizza,Chicken Wings,Sandwiches	Under $10	2.5	60	10:00 am - 12:00 am	10:00 am - 12:00 am	10:00 am - 12:00 am	10:00 am - 12:00 am	10:00 am - 1:00 am	10:00 am - 1:00 am	10:00 am - 12:00 am	Yes	No	No	NULL	NULL	Yes	NULL	NULL	Yes
488	Wienerschnitzel	10207 San Sevaine Way,Jurupa Valley,CA,91752	Hot Dogs,Fast Food,Sandwiches	Under $10	3.0	19	10:00 am - 12:00 am	10:00 am - 12:00 am	10:00 am - 12:00 am	10:00 am - 12:00 am	10:00 am - 12:00 am	10:00 am - 12:00 am	10:00 am - 12:00 am	No	No	No	Private Lot	NULL	Yes	No	NULL	Yes
489	Q's Tacos Food Truck	Temecula,CA,92590			4.5	31	Closed	11:00 am - 7:00 pm	11:00 am - 8:00 pm	11:00 am - 8:00 pm	11:00 am - 8:00 pm	11:00 am - 8:00 pm	11:00 am - 5:00 pm	NULL	NULL	Yes	NULL	NULL	NULL	NULL	NULL	Yes
490	Wendy's	401 N. Mckinley Ave.,Corona,CA,92879	Burgers,Fast Food	Under $10	2.5	100	9:00 am - 12:00 am	9:00 am - 12:00 am	9:00 am - 12:00 am	9:00 am - 12:00 am	9:00 am - 1:00 am	9:00 am - 1:00 am	9:00 am - 12:00 am	No	Free	No	Private Lot	NULL	Yes	NULL	NULL	Yes
491	Jack in the Box	3450 La Sierra Ave,Riverside,CA,92503	Burgers,Fast Food,Tacos	Under $10	2.0	36	Open 24 hours	Open 24 hours	Open 24 hours	Open 24 hours	Open 24 hours	Open 24 hours	Open 24 hours	No	No	No	Private Lot	NULL	Yes	NULL	NULL	Yes
492	Antonious Pizza	22400 Barton Rd,Unit 11,Grand Terrace,CA,92313	Pizza,Italian	Under $10	3.5	70	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	Yes	No	No	NULL	NULL	Yes	NULL	NULL	Yes
493	China Wok-Fontana	11623 Cherry Ave,Fontana,CA,92337	Chinese	Under $10	3.0	36	10:30 am - 9:30 pm	10:30 am - 9:30 pm	10:30 am - 9:30 pm	10:30 am - 9:30 pm	10:30 am - 9:30 pm	10:30 am - 9:30 pm	11:00 am - 9:30 pm	No	No	No	NULL	NULL	Yes	NULL	NULL	Yes
494	Subway	2265 Galleria At Tyler,FC08,Riverside,CA,92503	Sandwiches	Under $10	1.5	6	8:30 am - 9:00 pm	8:30 am - 9:00 pm	8:30 am - 9:00 pm	8:30 am - 9:00 pm	8:30 am - 9:00 pm	8:30 am - 9:00 pm	8:30 am - 7:00 pm	Yes	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Yes
495	La Michoacana Fresh	11054 Limonite Ave,Ste A,Mira Loma,CA,91752	Desserts,Mexican	Under $10	2.0	16	10:00 am - 9:00 pm	10:00 am - 9:00 pm	10:00 am - 9:00 pm	10:00 am - 9:00 pm	10:00 am - 9:00 pm	9:00 am - 9:00 pm	9:00 am - 9:00 pm	No	NULL	No	NULL	NULL	Yes	NULL	NULL	Yes
496	Msr Mexican Restaurant	5572 Mission Blvd,Riverside,CA,92509												NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
497	The Donut House	22409 Barton Rd,Grand Terrace,CA,92313	Donuts,Coffee & Tea,Sandwiches	Under $10	4.0	21								NULL	NULL	NULL	Private Lot	NULL	Yes	No	No	Yes
498	Jack in the Box	10151 Ben Nevis Blvd,Riverside,CA,92509	Burgers,Fast Food,Tacos	Under $10	2.0	22	Open 24 hours	Open 24 hours	Open 24 hours	Open 24 hours	Open 24 hours	Open 24 hours	Open 24 hours	Yes	No	No	NULL	NULL	Yes	NULL	NULL	Yes
499	Jack in the Box	5642 30th St,Rubidoux,CA,92509	Fast Food,Burgers,Tacos	Under $10	3.0	29	Open 24 hours	Open 24 hours	Open 24 hours	Open 24 hours	Open 24 hours	Open 24 hours	Open 24 hours	Yes	No	No	Private Lot	NULL	Yes	NULL	NULL	Yes
500	The New Taco Kid	Colton,CA,92313			5.0	1								Yes	No	Yes	NULL	NULL	Yes	NULL	NULL	Yes
501	The Lucky Greek	123 N McKinley St,Corona,CA,92879	Burgers,Greek	Under $10	2.0	69	7:00 am - 10:00 pm	7:00 am - 10:00 pm	7:00 am - 10:00 pm	7:00 am - 10:00 pm	7:00 am - 10:00 pm	7:00 am - 10:00 pm	7:00 am - 10:00 pm	No	No	No	Private Lot	NULL	Yes	No	NULL	Yes
502	Jack in the Box	9485 California Ave,Riverside,CA,92503	Burgers,Fast Food,Tacos	Under $10	2.0	38	Open 24 hours	Open 24 hours	Open 24 hours	Open 24 hours	Open 24 hours	Open 24 hours	Open 24 hours	Yes	NULL	No	NULL	NULL	Yes	NULL	NULL	Yes
503	Brisco's Cafe	3668 Adams St,Ste 212,Riverside,CA,92504					10:30 am - 11:00 pm	10:30 am - 11:00 pm	10:30 am - 11:00 pm	10:30 am - 11:00 pm	10:30 am - 11:00 pm	Closed	Closed	NULL	NULL	NULL	NULL	Yes	NULL	NULL	NULL	Yes
504	Granite Place Cafe	101 Granite St,Ste A,Corona,CA,92879	Breakfast & Brunch,Sandwiches,Salad	Under $10	4.5	63	7:00 am - 3:00 pm	7:00 am - 3:00 pm	7:00 am - 3:00 pm	7:00 am - 3:00 pm	7:00 am - 3:00 pm	Closed	Closed	Yes	No	No	Private Lot	NULL	Yes	NULL	NULL	Yes
505	Baker's Drive-Thru	5396 Mission Blvd,Rubidoux,CA,92509	Burgers,Mexican,Vegetarian	Under $10	2.0	54	7:00 am - 11:30 pm	7:00 am - 11:30 pm	7:00 am - 11:30 pm	7:00 am - 11:30 pm	7:00 am - 12:00 am	7:00 am - 12:00 am	8:00 am - 11:30 pm	No	No	No	Private Lot	NULL	Yes	No	No	Yes
506	The Habit Burger Grill	8432 Magnolia Ave,Riverside,CA,92504					10:30 am - 11:00 pm	10:30 am - 11:00 pm	10:30 am - 11:00 pm	10:30 am - 11:00 pm	10:30 am - 10:30 pm	6:30 pm - 10:30 pm	1:30 pm - 10:30 pm	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
507	Jersey Mike's Subs	350 N Mckinley St,Corona,CA,92879	Delis,Fast Food,Sandwiches	$11-30	3.0	109	10:00 am - 9:00 pm	10:00 am - 9:00 pm	10:00 am - 9:00 pm	10:00 am - 9:00 pm	10:00 am - 9:00 pm	10:00 am - 9:00 pm	10:00 am - 9:00 pm	Yes	No	No	Street	NULL	Yes	No	NULL	Yes
508	Moco	1426 University Ave,Riverside,CA,92507												NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
509	Crusty Gourmet Gary's Gourmet	5225 Canyon Crest Dr,Ste 94,Riverside,CA,92507												NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
510	Habachi Grill Buffet	12115 Day St,Moreno Valley,CA,92557	American (New),Buffets	$11-30	2.0	32								No	No	No	NULL	NULL	Yes	NULL	NULL	Yes
511	Round Table Pizza	11617 Cherry Ave,Ste 2,Fontana,CA,92337	Pizza	$11-30	2.5	56	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 9:00 pm	Yes	No	No	NULL	NULL	Yes	NULL	NULL	Yes
512	Gizmo Wild Eats	Riverside,CA,92506					9:00 am - 5:00 pm	9:00 am - 5:00 pm	9:00 am - 5:00 pm	9:00 am - 5:00 pm	9:00 am - 5:00 pm	9:00 am - 5:00 pm	9:00 am - 5:00 pm	Yes	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Yes
513	La Pizzeria	3540 Riverside Plz,Riverside,CA,92506			2.5	2	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	12:00 pm - 8:00 pm	NULL	NULL	NULL	NULL	NULL	Yes	NULL	NULL	NULL
514	Jack in the Box	19586 Van Buren Blvd,Riverside,CA,92508	Burgers,Fast Food,Tacos	Under $10	1.5	36	5:00 am - 12:00 am	5:00 am - 12:00 am	5:00 am - 12:00 am	5:00 am - 12:00 am	5:00 am - 4:00 am	Open 24 hours	4:00 am - 12:00 am	No	Free	No	Private Lot	NULL	Yes	No	NULL	Yes
515	Subway	300 N Mckinley,Ste 102,Corona,CA,92879	Sandwiches	Under $10	2.5	50	6:00 am - 12:00 am	6:00 am - 12:00 am	6:00 am - 12:00 am	6:00 am - 12:00 am	6:00 am - 12:00 am	8:00 am - 11:00 pm	8:00 am - 11:00 pm	Yes	No	No	NULL	NULL	Yes	Yes	NULL	Yes
516	Gabe's Grill	Anaheim,CA,92804			5.0	2								No	No	Yes	NULL	NULL	Yes	No	No	Yes
517	Luong & Tran	2261 Galleria At Tyler,Riverside,CA,92503												NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
518	Del Taco	4740 La Sierra Ave,Riverside,CA,92505	Mexican	Under $10	2.0	40								Yes	No	No	Private Lot	NULL	Yes	NULL	NULL	Yes
519	Riverside Pizza Parlor	3767 Iowa Ave,Riverside,CA,92507	Pizza,Buffets	Under $10	2.5	3	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 11:00 pm	11:00 am - 11:00 pm	11:00 am - 10:00 pm	No	NULL	No	NULL	NULL	Yes	NULL	NULL	Yes
520	Rene Martin	10939 Thrush Dr,Riverside,CA,92505					Open 24 hours	Open 24 hours	Open 24 hours	Open 24 hours	Open 24 hours	Open 24 hours	Open 24 hours	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
521	BrewWings	Los Angeles,CA,90012	Chicken Wings,Caterers,Food Trucks	$11-30	3.5	226	7:00 am - 8:00 pm	7:00 am - 8:00 pm	7:00 am - 8:00 pm	7:00 am - 8:00 pm	7:00 am - 8:00 pm	7:00 am - 8:00 pm	7:00 am - 8:00 pm	Yes	No	No	Street	NULL	Yes	Yes	Yes	Yes
522	El Cowboy Mexican Restaurant	2130 3rd St,Riverside,CA,92507												NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
523	Casa De Davia	17068 Spring Canyon Pl,Riverside,CA,92503												NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
524	La Michoacana	993 Center St,Riverside,CA,92507												NULL	NULL	No	NULL	NULL	NULL	NULL	NULL	Yes
525	Tampa Deli	8151 Arlington Ave,Riverside,CA,92503												NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
526	Jae Nyc Eats	Huntington Beach,CA,92647			4.5	5	Closed	9:00 am - 5:00 pm	9:00 am - 5:00 pm	9:00 am - 5:00 pm	9:00 am - 5:00 pm	Closed	Closed	Yes	No	No	Street	NULL	Yes	NULL	NULL	Yes
527	Sumer Cafe	1450 University Ave,Riverside,CA,92507												NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	No
528	Subway	900 University Ave,Riverside,CA,92507	Sandwiches,Fast Food	Under $10	2.5	22	7:30 am - 10:00 pm	7:30 am - 10:00 pm	7:30 am - 10:00 pm	7:30 am - 10:00 pm	7:30 am - 7:00 pm	10:00 am - 2:00 pm	11:00 am - 8:00 pm	No	Free	No	NULL	NULL	Yes	No	NULL	Yes
529	Cathay Express	10255 Mission Blvd,Ste D,Riverside,CA,92509												NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
530	Jose Guadalupe Pena	9475 California Ave,Riverside,CA,92503												NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
531	Pizza Hut	11683 Cherry Ave,Fontana,CA,92337	Italian,Pizza,Chicken Wings	Under $10	1.5	63	10:00 am - 12:00 am	10:00 am - 12:00 am	10:00 am - 12:00 am	10:00 am - 12:00 am	10:00 am - 1:00 am	10:00 am - 1:00 am	10:00 am - 12:00 am	Yes	No	No	NULL	NULL	Yes	NULL	NULL	Yes
532	Castle Park Café	3500 Polk St,Riverside,CA,92505			1.0	1								NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
533	Graziano's Pizza Restaurant	1080 E Washington St,Colton,CA,92324	Pizza,Pasta Shops,Sandwiches	$11-30	3.5	103	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 11:00 pm	11:00 am - 11:00 pm	12:00 pm - 10:00 pm	Yes	Free	Yes	Private Lot	Yes	Yes	Yes	Yes	Yes
534	Kaiser Temp Kitchen	10800 Magnolia Ave,Riverside,CA,92505												NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
535	Chiva Torta	454 Mortimer St,Santa Ana,CA,92701	Mexican,Food Trucks	Under $10	4.0	86	10:30 am - 6:00 pm	Closed	10:30 am - 6:00 pm	10:30 am - 6:00 pm	10:30 am - 6:00 pm	10:30 am - 6:00 pm	10:30 am - 6:00 pm	No	Free	No	Street	NULL	Yes	No	NULL	Yes
536	Papa John's Pizza	10330 Hole Ave,Unit 3,Riverside,CA,92505	Pizza	Under $10	2.5	35	10:00 am - 11:00 pm	10:00 am - 11:00 pm	10:00 am - 11:00 pm	10:00 am - 11:00 pm	10:00 am - 12:00 am	10:00 am - 12:00 am	10:00 am - 11:00 pm	Yes	No	No	NULL	NULL	Yes	NULL	NULL	Yes
537	Mariscos Los Enriquez	3690 Etiwanda Ave,Mira Loma,CA,91752	Mexican	Under $10	2.5	29								No	No	No	NULL	NULL	Yes	NULL	NULL	Yes
538	Farmer Boys	3356 S Riverside Ave,Bloomington,CA,92316	Burgers,Breakfast & Brunch	Under $10	2.5	65	6:00 am - 10:00 pm	6:00 am - 10:00 pm	6:00 am - 10:00 pm	6:00 am - 10:00 pm	6:00 am - 10:00 pm	6:00 am - 10:00 pm	7:00 am - 10:00 pm	No	No	No	Private Lot	NULL	Yes	NULL	No	Yes
539	Oriental Express	4250 Van Buren Blvd,Riverside,CA,92503												NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
540	Subway	10920 Magnolia Ave,Ste 104,Riverside,CA,92505			2.0	6	7:00 am - 10:00 pm	7:00 am - 10:00 pm	7:00 am - 10:00 pm	7:00 am - 10:00 pm	7:00 am - 10:00 pm	9:00 am - 10:00 pm	8:00 am - 10:00 pm	Yes	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Yes
541	Subway	195 E Alessandro Blvd,Ste 8F,Riverside,CA,92508	Sandwiches,Fast Food	Under $10	2.5	20	7:00 am - 10:00 pm	7:00 am - 10:00 pm	7:00 am - 10:00 pm	7:00 am - 10:00 pm	7:00 am - 10:00 pm	7:00 am - 10:00 pm	8:00 am - 9:00 pm	NULL	No	No	NULL	NULL	Yes	NULL	NULL	Yes
542	Chinatown & Thai Restaurant	1280 E Washington St,Colton,CA,92324	Chinese	Under $10	3.5	51								No	No	No	Private Lot	NULL	No	No	No	Yes
543	Subway	2985 Rubidoux Blvd,Riverside,CA,92509	Sandwiches	Under $10	2.5	11	7:00 am - 9:00 pm	7:00 am - 9:00 pm	7:00 am - 9:00 pm	7:00 am - 9:00 pm	7:00 am - 10:00 pm	7:00 am - 10:00 pm	7:00 am - 9:00 pm	Yes	No	No	NULL	NULL	Yes	NULL	NULL	Yes
544	Taco Naco Restaurant	4773 Tyler St,Riverside,CA,92503												NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
545	Stater Bros. Markets	11070 Limonite Ave,Mira Loma,CA,91752	Grocery,Delis,Butcher	$11-30	2.5	30	6:00 am - 11:00 pm	6:00 am - 11:00 pm	6:00 am - 11:00 pm	6:00 am - 11:00 pm	6:00 am - 11:00 pm	6:00 am - 11:00 pm	6:00 am - 11:00 pm	No	No	No	Private Lot	NULL	Yes	No	Yes	Yes
546	Subway	6160 Arlington Ave,Ste C9,Riverside,CA,92504	Sandwiches	Under $10	2.0	21	7:00 am - 9:00 pm	7:00 am - 9:00 pm	7:00 am - 9:00 pm	7:00 am - 9:00 pm	7:00 am - 9:00 pm	8:00 am - 9:00 pm	9:00 am - 9:00 pm	Yes	NULL	No	NULL	NULL	Yes	NULL	NULL	Yes
547	LA Jarochita	3815 wabash Dr,mira loma,CA,91752			2.5	5								NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
548	Subway	1280 W Blaine St,Riverside,CA,92507	Sandwiches	Under $10	3.0	41	7:00 am - 10:00 pm	7:00 am - 10:00 pm	7:00 am - 10:00 pm	7:00 am - 10:00 pm	7:00 am - 10:00 pm	7:00 am - 10:00 pm	7:00 am - 10:00 pm	Yes	No	No	Private Lot	NULL	Yes	NULL	No	Yes
549	Charley's Steakery	2265 Galleria At Tyler,Riverside,CA,92503			1.0	1								NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
550	Jack in the Box	3886 Chicago Ave,Riverside,CA,92507	Fast Food,Burgers,Tacos	Under $10	2.0	39	6:00 am - 2:00 am	6:00 am - 2:00 am	6:00 am - 2:00 am	6:00 am - 4:00 am	Open 24 hours	Open 24 hours	4:00 am - 2:00 am	No	No	No	Private Lot	NULL	Yes	NULL	NULL	Yes
551	Denny's	6875 Valley Way,Rubidoux,CA,92509	American (Traditional),Diners,Breakfast & Brunch	Under $10	2.0	103	Open 24 hours	Open 24 hours	Open 24 hours	Open 24 hours	Open 24 hours	Open 24 hours	Open 24 hours	Yes	Free	No	Private Lot	NULL	Yes	NULL	NULL	Yes
552	Ruiz Mexican Foods	1200 Marlborough Ave,Riverside,CA,92507												NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
553	Carl's Jr	10010 Magnolia,Riverside,CA,92503	Fast Food,Burgers	Under $10	2.0	37	6:00 am - 12:00 am	6:00 am - 12:00 am	6:00 am - 12:00 am	6:00 am - 12:00 am	6:00 am - 1:00 am	6:00 am - 1:00 am	6:00 am - 12:00 am	Yes	No	No	NULL	NULL	Yes	No	NULL	Yes
554	Rai Pepperoni's Grill	1223 University Ave,Riverside,CA,92507												NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
555	Little Caesars Pizza	8916 Limonite Ave,Riverside,CA,92509	Pizza,Fast Food	Under $10	2.5	30	10:30 am - 10:00 pm	10:30 am - 10:00 pm	10:30 am - 10:00 pm	Open 24 hours	10:30 am - 11:00 pm	10:30 am - 11:00 pm	10:30 am - 10:00 pm	No	No	No	Private Lot	NULL	Yes	NULL	NULL	Yes
556	Joyce Burger & Rice	6320 Mission Blvd,Rubidoux,CA,92509	Breakfast & Brunch,American (Traditional),Mexican	Under $10	3.5	21								No	No	No	NULL	NULL	Yes	NULL	NULL	Yes
557	Popeyes Louisiana Kitchen	3848 North McKinley St,Corona,CA,92879	Fast Food,Chicken Wings	Under $10	1.5	23	10:00 am - 10:00 pm	10:00 am - 10:00 pm	10:00 am - 10:00 pm	10:00 am - 10:00 pm	10:00 am - 10:00 pm	10:00 am - 10:00 pm	10:00 am - 10:00 pm	Yes	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Yes
