	Name	Address	Category	Price	Rating	Reviews	Mon	Tue	Wed	Thu	Fri	Sat	Sun	Delivery	Wi_Fi	Takes_Reservations	Parking	Vegetarian_Options	Accepts_Credit_Cards	Accepts_Apple_Pay	Accepts_Google_Pay	Take_out
539	Zest California Grill & Bar	1055 Van Ness,Fresno,CA,93721	Bars,American (Traditional)	$11-30	2.5	27	6:00 am - 10:00 pm	6:00 am - 10:00 pm	6:00 am - 10:00 pm	6:00 am - 10:00 pm	6:00 am - 10:00 pm	6:00 am - 10:00 pm	6:00 am - 10:00 pm	No	Free	Yes	Validated	NULL	Yes	NULL	NULL	Yes
540	Uncle Harry's New York Bagelry & Coffeehouse	7656 N Blackstone Ave,Fresno,CA,93720	Breakfast & Brunch,Bagels,Coffee & Tea	Under $10	3.5	80	5:30 am - 4:00 pm	5:30 am - 4:00 pm	5:30 am - 4:00 pm	5:30 am - 4:00 pm	5:30 am - 4:00 pm	5:30 am - 3:00 pm	6:30 am - 3:00 pm	No	Free	No	Private Lot	NULL	Yes	Yes	NULL	Yes
541	Panda Express	3910 N Cedar Ave,Fresno,CA,93726	Chinese,Fast Food	Under $10	2.5	33	10:00 am - 11:00 pm	10:00 am - 11:00 pm	10:00 am - 11:00 pm	10:00 am - 11:00 pm	10:00 am - 11:30 pm	10:00 am - 11:30 pm	10:00 am - 11:00 pm	No	No	No	Private Lot	NULL	Yes	NULL	NULL	Yes
542	Mariscos Costa Azul	1416 E Shaw Ave,Fresno,CA,93710	Mexican,Cocktail Bars	$11-30	3.0	83	10:00 am - 9:00 pm	10:00 am - 9:00 pm	10:00 am - 9:00 pm	10:00 am - 9:00 pm	10:00 am - 9:00 pm	10:00 am - 9:00 pm	10:00 am - 9:00 pm	No	No	Yes	NULL	NULL	Yes	NULL	NULL	Yes
543	Chipotle Mexican Grill	4424 W Shaw Ave,Fresno,CA,93722	Fast Food,Mexican	Under $10	3.0	58	10:30 am - 10:00 pm	10:30 am - 10:00 pm	10:30 am - 10:00 pm	10:30 am - 10:00 pm	10:30 am - 10:00 pm	10:30 am - 10:00 pm	10:30 am - 10:00 pm	No	No	No	Private Lot	NULL	Yes	Yes	NULL	Yes
544	Izi Sandwich Shop & Deli	4821 E Butler Ave,Fresno,CA,93727	Delis,Sandwiches,Mediterranean	Under $10	3.5	41	10:00 am - 6:00 pm	10:00 am - 8:00 pm	10:00 am - 8:00 pm	10:00 am - 8:00 pm	10:00 am - 8:00 pm	Closed	11:00 am - 3:00 pm	Yes	Free	No	Private Lot	Yes	Yes	No	Yes	Yes
545	Panda Express	2045 E Shields Ave,Fresno,CA,93726	Chinese,Fast Food	Under $10	3.0	27	9:30 am - 10:00 pm	9:30 am - 10:00 pm	9:30 am - 10:00 pm	9:30 am - 10:30 pm	9:30 am - 10:30 pm	9:30 am - 10:30 pm	9:30 am - 10:00 pm	No	Free	No	Private Lot	NULL	Yes	NULL	NULL	Yes
546	That BBQ Place	5816  Shields Ave,Fresno,CA,93727					7:00 am - 6:00 pm	7:00 am - 6:00 pm	7:00 am - 6:00 pm	7:00 am - 6:00 pm	7:00 am - 6:00 pm	Closed	Closed	No	No	NULL	Street, Private Lot	NULL	Yes	NULL	NULL	Yes
547	Figaro's Mexican Grill	3140 Fowler Ave,Ste 103,Clovis,CA,93611	Mexican	$11-30	3.5	99								No	NULL	No	NULL	NULL	Yes	NULL	No	Yes
548	Mountain Mike's Pizza	5150 E. Kings Canyon Rd,Fresno,CA,93727	Pizza	$31-60	3.0	51	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 11:00 pm	11:00 am - 11:00 pm	11:00 am - 10:00 pm	Yes	Free	No	NULL	Yes	Yes	NULL	NULL	Yes
549	Roberts Blue Star Cafe At Riverside	7672 N Josephine Ave,Fresno,CA,93722			5.0	2								NULL	NULL	NULL	NULL	NULL	Yes	NULL	NULL	Yes
550	Deli Delicious	6034 Figarden Dr,Fresno,CA,93722	Delis,Sandwiches	$11-30	4.0	56	10:00 am - 8:00 pm	10:00 am - 8:00 pm	10:00 am - 8:00 pm	10:00 am - 8:00 pm	10:00 am - 8:00 pm	10:00 am - 8:00 pm	11:00 am - 6:00 pm	No	No	No	Private Lot	NULL	Yes	No	NULL	Yes
551	Full O Bull Sandwich Shop	632 5th St,Clovis,CA,93612	Sandwiches	Under $10	4.5	139	10:00 am - 6:00 pm	10:00 am - 6:00 pm	10:00 am - 6:00 pm	10:00 am - 6:00 pm	10:00 am - 6:00 pm	11:00 am - 3:00 pm	Closed	No	No	No	Street	Yes	Yes	Yes	NULL	Yes
552	Steak & Anchor Restaurant & Lounge	5115 E McKinley Ave,Fresno,CA,93727	Steakhouses	$11-30	2.5	37								No	Free	Yes	Private Lot	NULL	Yes	NULL	NULL	Yes
553	PressBox Sports Grill - Clovis	1785 East Herndon,Clovis,CA,93611	Sports Bars,American (New)	$11-30	4.0	170	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 12:00 am	11:00 am - 11:00 pm	11:00 am - 12:00 am	11:00 am - 12:00 am	11:00 am - 9:00 pm	No	Free	Yes	Private Lot	NULL	Yes	No	NULL	Yes
554	Mountain Mike's Pizza	3842 West Shaw Ave,Fresno,CA,93711	Pizza	$11-30	3.0	74	10:00 am - 10:00 pm	10:00 am - 10:00 pm	10:00 am - 10:00 pm	10:00 am - 10:00 pm	10:00 am - 11:00 pm	10:00 am - 11:00 pm	10:00 am - 10:00 pm	Yes	No	No	Private Lot	NULL	Yes	NULL	NULL	Yes
555	Mimi's Cafe	7660 N Blackstone Ave,Fresno,CA,93720	Breakfast & Brunch,American (New),Wine Bars	$11-30	3.0	315	7:00 am - 10:00 pm	7:00 am - 10:00 pm	7:00 am - 10:00 pm	7:00 am - 10:00 pm	7:00 am - 11:00 pm	7:00 am - 11:00 pm	7:00 am - 10:00 pm	Yes	Free	Yes	Private Lot	NULL	Yes	No	NULL	Yes
556	Long John Silver's	6740 N Blackstone Ave,Fresno,CA,93710	Fast Food,Seafood	$11-30	2.0	33	10:30 am - 10:00 pm	10:30 am - 10:00 pm	10:30 am - 10:00 pm	10:30 am - 10:00 pm	10:30 am - 11:00 pm	10:30 am - 11:00 pm	10:30 am - 10:00 pm	No	No	No	Private Lot	NULL	Yes	NULL	No	Yes
557	Tacos don Chicho	N Dewitt Ave,Fresno,CA,93727			5.0	5								NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
558	Taco Rapido	3077 E Tulare St,Fresno,CA,93721			4.0	17								NULL	NULL	NULL	NULL	NULL	Yes	NULL	NULL	NULL
559	Carl's Jr.	1052 E Shaw,Fresno,CA,93710	Fast Food,Burgers	Under $10	3.0	14	Open 24 hours	Open 24 hours	Open 24 hours	Open 24 hours	Open 24 hours	Open 24 hours	Open 24 hours	No	NULL	No	Private Lot	NULL	Yes	NULL	NULL	Yes
560	Christy's Donuts	2505 E Belmont Ave,Fresno,CA,93701	Donuts,Chinese,Burgers	Under $10	3.5	25	6:00 am - 10:00 pm	6:00 am - 10:00 pm	6:00 am - 10:00 pm	6:00 am - 10:00 pm	6:00 am - 10:00 pm	6:00 am - 10:00 pm	6:00 am - 10:00 pm	No	No	No	Private Lot	NULL	Yes	NULL	NULL	Yes
561	The Broilers	765 W Herndon Ave,Clovis,CA,93612	Mediterranean	Under $10	3.0	130	11:00 am - 8:00 pm	11:00 am - 8:00 pm	11:00 am - 8:00 pm	11:00 am - 8:00 pm	11:00 am - 8:00 pm	11:00 am - 8:00 pm	11:00 am - 8:00 pm	No	No	No	NULL	NULL	Yes	No	NULL	Yes
562	Papi Tio's Tacos	224 W Olive Ave,Fresno,CA,93728	Mexican	Under $10	4.0	20	10:00 am - 6:00 pm	10:00 am - 6:00 pm	10:00 am - 6:00 pm	10:00 am - 6:00 pm	10:00 am - 6:00 pm	10:00 am - 5:00 pm	Closed	No	No	No	NULL	NULL	Yes	NULL	NULL	Yes
563	Rocio's Mexican Restaurant	1131 B St,Fresno,CA,93706	Mexican	Under $10	4.0	30	9:00 am - 8:00 pm	9:00 am - 8:00 pm	9:00 am - 8:00 pm	9:00 am - 8:00 pm	9:00 am - 8:00 pm	9:00 am - 8:00 pm	9:00 am - 8:00 pm	No	No	No	Private Lot	NULL	Yes	No	No	Yes
564	El Pollo Loco	6499 N Blackstone,Fresno,CA,93710	Fast Food,Mexican	Under $10	3.0	48	10:00 am - 10:30 pm	10:00 am - 10:30 pm	10:00 am - 10:30 pm	10:00 am - 10:30 pm	10:00 am - 10:30 pm	10:00 am - 10:30 pm	10:00 am - 10:30 pm	No	No	No	Private Lot	NULL	Yes	Yes	NULL	Yes
565	Old Town Cafe	361 Pollasky Ave,Clovis,CA,93612			4.0	56	7:00 am - 5:00 pm	7:00 am - 5:00 pm	7:00 am - 5:00 pm	7:00 am - 5:00 pm	7:00 am - 5:00 pm	7:00 am - 5:00 pm	7:00 am - 5:00 pm	NULL	Free	No	Street	NULL	Yes	NULL	NULL	Yes
566	Fresno New China	1663 Fulton St,Fresno,CA,93721	Buffets,Chinese	Under $10	3.0	54	Closed	10:30 am - 8:00 pm	10:30 am - 8:00 pm	10:30 am - 8:00 pm	10:30 am - 8:00 pm	10:30 am - 8:00 pm	10:30 am - 8:00 pm	No	No	Yes	NULL	NULL	Yes	NULL	NULL	Yes
567	Sarku Japanese Cuisine	103 Fashion Fair Ln,Fresno,CA,93710	Japanese	Under $10	2.5	22								No	Free	No	NULL	NULL	Yes	NULL	NULL	Yes
568	Chong's Chinese Bar'b'que & Salads	8841 N Cedar Ave,Fresno,CA,93720	Chinese,Barbeque,Salad	Under $10	4.0	47	Closed	11:00 am - 8:30 pm	11:00 am - 8:30 pm	11:00 am - 8:30 pm	11:00 am - 8:30 pm	11:00 am - 8:30 pm	12:00 pm - 8:00 pm	No	No	No	NULL	NULL	Yes	NULL	NULL	Yes
569	D & D Karabakh - Farmer's Market	5030 N First St,Fresno,CA,93710			5.0	1								NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
570	Huckleberry's	2100 Clovis Ave,Clovis,CA,93612	American (Traditional),Breakfast & Brunch	$11-30	3.5	47								No	NULL	No	NULL	NULL	Yes	NULL	NULL	Yes
571	El Tao Tao	1600 E Belmont Ave,Fresno,CA,93701			3.5	19	Closed	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
572	Me-n-Ed's Pizzeria	7025 N West Ave,Fresno,CA,93711	Pizza	$11-30	3.5	20	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 11:00 pm	11:00 am - 11:00 pm	11:00 am - 10:00 pm	Yes	NULL	No	NULL	NULL	Yes	NULL	NULL	Yes
573	Deli Delicious - Shaw & Marks	2787 W Shaw Ave,Ste 110,Fresno,CA,93711	Delis,Sandwiches,Salad	Under $10	4.0	101	10:00 am - 9:00 pm	10:00 am - 9:00 pm	10:00 am - 9:00 pm	10:00 am - 9:00 pm	10:00 am - 9:00 pm	10:00 am - 8:00 pm	11:00 am - 8:00 pm	Yes	Free	Yes	Private Lot	NULL	Yes	Yes	No	Yes
574	La Sirenita Marisqueria Y Panaderia	4207 E Olive Ave,Fresno,CA,93702	Mexican,Bakeries,Seafood	Under $10	3.5	15	5:00 am - 11:00 pm	5:00 am - 11:00 pm	5:00 am - 11:00 pm	5:00 am - 11:30 pm	5:00 am - 11:00 pm	5:00 am - 11:00 pm	6:00 am - 11:00 pm	Yes	Paid	Yes	NULL	NULL	Yes	NULL	NULL	Yes
575	Dickey's Barbecue Pit	1220 Shaw Ave,Clovis,CA,93612	Barbeque,American (Traditional),Southern	$11-30	2.5	73								NULL	Free	No	Private Lot	NULL	Yes	NULL	NULL	Yes
576	Smuggler's Restraunt & Mexico Lindo	3787 N Blackstone Ave,Fresno,CA,93726			4.5	2	Closed	9:00 am - 9:00 pm	9:00 am - 7:00 pm	9:00 am - 9:00 pm	9:00 am - 1:00 am	9:00 am - 1:00 am	9:00 am - 9:00 pm	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
577	Popeyes Louisiana Kitchen	5227 East Kings Canyon Road,Fresno,CA,93727	Fast Food,Chicken Wings	Under $10	2.0	67	10:00 am - 10:30 pm	10:00 am - 10:30 pm	10:00 am - 10:30 pm	10:00 am - 10:30 pm	10:00 am - 11:00 pm	10:00 am - 11:00 pm	10:00 am - 10:30 pm	No	No	No	Private Lot	NULL	Yes	No	NULL	Yes
578	Karlita Carniceria y Taqueria	1411 Tollhouse Rd,Clovis,CA,93611	Butcher,Tacos	Under $10	4.5	115	7:00 am - 8:00 pm	7:00 am - 8:00 pm	7:00 am - 8:00 pm	7:00 am - 8:00 pm	7:00 am - 8:00 pm	8:00 am - 8:00 pm	8:00 am - 5:00 pm	No	No	No	Street	NULL	Yes	Yes	No	Yes
579	El Super Taco	5210 E Tulare St,Fresno,CA,93727			4.0	7	5:00 pm - 12:00 am	5:00 pm - 12:00 am	5:00 pm - 12:00 am	5:00 pm - 12:00 am	5:00 pm - 1:00 am	5:00 pm - 1:00 am	Closed	NULL	NULL	No	NULL	NULL	Yes	NULL	NULL	NULL
580	Nueva Italia Mexican Food	1648 North Cedar Ave,Fresno,CA,93703			2.5	2								Yes	NULL	NULL	NULL	NULL	Yes	NULL	NULL	Yes
581	Elephant Lounge	80 W Shaw Ave,Clovis,CA,93612	Indian,Lounges,Venues & Event Spaces	$11-30	3.5	203	Closed	11:00 am - 3:00 pm,4:30 pm - 9:30 pm	11:00 am - 3:00 pm,4:30 pm - 9:30 pm	11:00 am - 3:00 pm,4:30 pm - 9:30 pm	11:00 am - 3:00 pm,4:30 pm - 10:00 pm	11:00 am - 3:00 pm,4:30 pm - 10:00 pm	11:00 am - 3:00 pm,4:30 pm - 9:30 pm	Yes	No	Yes	Private Lot	NULL	Yes	No	NULL	Yes
582	Krispy Krunchy Chicken	1736 E Belmont Ave,Fresno,CA,93701			5.0	1								NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
583	Little Caesars Pizza	7355 N Blackstone Ave,Fresno,CA,93650	Pizza	Under $10	3.0	19	10:30 am - 10:00 pm	10:30 am - 10:00 pm	10:30 am - 10:00 pm	10:30 am - 10:00 pm	10:30 am - 11:00 pm	10:30 am - 11:00 pm	10:30 am - 10:00 pm	No	No	No	NULL	NULL	Yes	NULL	NULL	Yes
584	Fung's Kitchen	4141 E Butler Ave,Fresno,CA,93702	Chinese	Under $10	3.0	37								No	No	No	Private Lot	NULL	Yes	NULL	NULL	Yes
585	Me-N-Ed's Pizzeria	5776 N First St,Fresno,CA,93710	Pizza	$11-30	2.5	38	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 11:00 pm	11:00 am - 11:00 pm	11:00 am - 10:00 pm	Yes	No	No	NULL	NULL	Yes	NULL	NULL	Yes
586	Triangle Drive-In	240 W Shaw Ave,Clovis,CA,93612	Burgers,Diners	$11-30	4.5	47	10:00 am - 9:00 pm	10:00 am - 9:00 pm	10:00 am - 9:00 pm	10:00 am - 9:00 pm	10:00 am - 9:00 pm	10:00 am - 9:00 pm	10:00 am - 9:00 pm	No	NULL	No	NULL	NULL	Yes	NULL	NULL	Yes
587	Manhattan Deli	1217 Fresno St,Fresno,CA,93706			4.5	3	9:00 am - 9:00 pm	9:00 am - 9:00 pm	9:00 am - 9:00 pm	9:00 am - 9:00 pm	9:00 am - 9:00 pm	9:00 am - 9:00 pm	10:00 am - 8:00 pm	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
588	Cuca's Restaurant	936 E Olive Ave,Fresno,CA,93728	Mexican	Under $10	3.5	97	7:30 am - 8:00 pm	7:30 am - 9:00 pm	7:30 am - 9:00 pm	7:30 am - 9:00 pm	7:30 am - 10:00 pm	7:30 am - 9:00 pm	7:30 am - 8:00 pm	No	No	No	Street	NULL	Yes	No	NULL	Yes
589	Deli Delicious	6735 N 1st St,Ste 106,Fresno,CA,93710	Delis,Sandwiches	Under $10	3.5	37	10:00 am - 8:00 pm	10:00 am - 8:00 pm	10:00 am - 8:00 pm	10:00 am - 8:00 pm	10:00 am - 8:00 pm	10:00 am - 8:00 pm	11:00 am - 4:00 pm	No	No	No	NULL	NULL	Yes	NULL	NULL	Yes
590	Michelangelo's Pizzeria	619 Woodworth Ave,Ste 102,Clovis,CA,93612	Pizza,Italian,Whiskey Bars	$11-30	4.0	167	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 11:00 pm	4:00 pm - 10:00 pm	Closed	No	Free	No	Street	NULL	Yes	No	No	Yes
591	Sno-White Drive-In	4085 N Clovis Ave,Fresno,CA,93727	Burgers,Hot Dogs,Sandwiches	Under $10	3.5	29	10:30 am - 8:00 pm	10:30 am - 8:00 pm	10:30 am - 8:00 pm	10:30 am - 8:00 pm	10:30 am - 8:30 pm	10:30 am - 8:00 pm	11:00 am - 8:00 pm	No	No	No	Private Lot	NULL	Yes	NULL	NULL	Yes
592	DD Karabakh Deli	5030 N First St,Fresno,CA,93710	Arabian,Imported Food	Under $10	3.5	27								No	No	No	Private Lot	NULL	Yes	NULL	NULL	No
593	Five Guys	3074 E Campus Pointe Dr,Fresno,CA,93710	Burgers,Fast Food	$11-30	3.0	18	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	Yes	NULL	Yes	NULL	NULL	Yes	NULL	NULL	Yes
594	Asian Cuisine	4842 E Kings Canyon Rd,Fresno,CA,93727	Vietnamese	Under $10	3.5	51	8:00 am - 7:00 pm	8:00 am - 7:00 pm	8:00 am - 4:00 pm	8:00 am - 7:00 pm	8:00 am - 7:00 pm	8:00 am - 7:00 pm	8:00 am - 7:00 pm	No	No	No	NULL	NULL	Yes	NULL	NULL	Yes
595	Neighbors Tap & Cook House	1175 N Fowler Ave,Ste 800,Clovis,CA,93611	Bars,American (New)	$11-30	4.0	140	11:00 am - 12:00 am	11:00 am - 12:00 am	11:00 am - 12:00 am	11:00 am - 12:00 am	11:00 am - 12:00 am	8:00 am - 12:00 am	8:00 am - 12:00 am	No	No	No	Private Lot	NULL	Yes	No	No	Yes
596	El Paisano Taqueria	4160 E Clinton Ave,Fresno,CA,93703			5.0	1	9:00 am - 8:00 pm	9:00 am - 8:00 pm	9:00 am - 8:00 pm	9:00 am - 8:00 pm	9:00 am - 8:00 pm	9:00 am - 5:00 pm	9:00 am - 5:00 pm	NULL	NULL	NULL	NULL	NULL	Yes	NULL	NULL	Yes
597	Casa Rosas Restaurant	2796 S Cherry Ave,Fresno,CA,93706	Mexican	$11-30	3.5	10								No	NULL	No	NULL	NULL	Yes	NULL	NULL	Yes
598	Mariscos Cancun	5763 N First St,Fresno,CA,93710			3.0	13	10:00 am - 9:00 pm	10:00 am - 9:00 pm	10:00 am - 9:00 pm	10:00 am - 9:00 pm	10:00 am - 10:00 pm	10:00 am - 10:00 pm	10:00 am - 9:00 pm	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
599	Red Robin Gourmet Burgers and Brews	950 Shaw Ave.,Clovis,CA,93612	American (Traditional),Burgers	$11-30	2.5	265	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 11:00 pm	11:00 am - 11:00 pm	11:00 am - 10:00 pm	Yes	No	NULL	Private Lot	NULL	Yes	No	Yes	Yes
600	Rosa Linda's	2057 W Bullard Ave,Fresno,CA,93711	Mexican	$11-30	3.0	63	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	Closed	No	No	No	Private Lot	NULL	Yes	No	NULL	Yes
601	Sendai Sushi	8064 N Cedar Ave,Fresno,CA,93720	Sushi Bars,Japanese	$11-30	2.5	159	11:00 am - 2:00 pm,4:30 pm - 9:00 pm	4:30 am - 9:00 pm	4:30 am - 9:00 pm	11:00 am - 2:00 pm,4:30 pm - 9:00 pm	11:00 am - 2:00 pm,4:30 pm - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	No	No	Yes	Private Lot	NULL	Yes	No	NULL	Yes
602	Antojitos Selenes	4223 E Tulare St,Fresno,CA,93702	Ice Cream & Frozen Yogurt,Mexican	$11-30	3.5	12	10:00 am - 8:00 pm	10:00 am - 8:00 pm	10:00 am - 8:00 pm	10:00 am - 8:00 pm	10:00 am - 8:00 pm	10:00 am - 8:00 pm	10:00 am - 8:00 pm	No	No	No	NULL	NULL	Yes	NULL	NULL	Yes
603	China Kitchen	6087 N Figarden Dr,Fresno,CA,93722	Chinese	$11-30	3.0	50	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	4:00 pm - 9:00 pm	No	No	No	NULL	NULL	Yes	NULL	NULL	Yes
604	Guapo's Tacos	3598 E Butler Ave,Fresno,CA,93702	Pizza,Custom Cakes,Burgers	Under $10	4.5	51	Closed	11:00 am - 11:30 pm	11:00 am - 11:30 pm	11:00 am - 11:30 pm	11:00 am - 11:30 pm	11:00 am - 11:30 pm	11:00 am - 11:30 pm	Yes	No	Yes	Street, Private Lot	NULL	Yes	NULL	NULL	Yes
605	BoxCar Cafe	901 L St,Fresno,CA,93721			3.5	5	7:30 am - 2:00 pm	7:30 am - 2:00 pm	7:30 am - 2:00 pm	7:30 am - 2:00 pm	7:30 am - 2:00 pm	Closed	Closed	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
606	China Chef	1187 N Willow Ave,Ste 101,Clovis,CA,93611	Chinese	Under $10	4.0	148	Closed	11:00 am - 9:30 pm	11:00 am - 9:30 pm	11:00 am - 9:30 pm	11:00 am - 9:30 pm	11:00 am - 9:30 pm	11:00 am - 9:00 pm	Yes	Free	Yes	Private Lot, Validated	NULL	Yes	No	No	Yes
607	Popeyes Louisiana Kitchen	3110 E McKinley Ave,Fresno,CA,93703	Chicken Wings,Fast Food	Under $10	3.0	26	10:00 am - 10:30 pm	10:00 am - 10:30 pm	10:00 am - 10:30 pm	10:00 am - 10:30 pm	10:00 am - 11:00 pm	10:00 am - 11:00 pm	10:00 am - 10:30 pm	No	No	No	Private Lot	NULL	Yes	No	NULL	Yes
608	Popeyes Louisiana Kitchen	4416 Shaw Ave,Fresno,CA,93722	Fast Food,Chicken Wings	Under $10	2.0	64	10:00 am - 10:00 pm	10:00 am - 10:00 pm	10:00 am - 10:00 pm	10:00 am - 10:00 pm	10:00 am - 10:00 pm	10:00 am - 10:00 pm	10:00 am - 10:00 pm	No	No	No	Private Lot	NULL	Yes	NULL	NULL	Yes
609	Al's Ricos Tacos	2950 Ventura St,Fresno,CA,93721	Mexican	Under $10	3.5	40	8:30 am - 9:30 pm	8:30 am - 9:30 pm	8:30 am - 9:30 pm	8:30 am - 9:30 pm	8:30 am - 9:30 pm	8:30 am - 9:30 pm	8:30 am - 9:30 pm	No	No	No	Street, Private Lot	NULL	Yes	No	NULL	Yes
610	High Sierra Grill House	2003 W Bullard Ave,Fresno,CA,93711	American (Traditional),Barbeque,Sports Bars	$11-30	3.0	221	10:30 am - 11:00 pm	10:30 am - 11:00 pm	10:30 am - 11:00 pm	10:30 am - 11:00 pm	10:30 am - 12:00 am	10:30 am - 12:00 am	9:00 am - 9:00 pm	No	No	Yes	Private Lot	NULL	Yes	NULL	NULL	Yes
611	Pepe's Burrito Cage	5092 N Blackstone Ave,Fresno,CA,93710			5.0	2								NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
612	Naynay's Filipino Flavors	Fowler,CA,93625			4.0	6								No	No	No	NULL	NULL	Yes	NULL	NULL	Yes
613	Me-n-Ed's Coney Island Grill	175 E Via Del Parque,Fresno,CA,93720	Pizza,American (Traditional),Gluten-Free	$11-30	3.0	207	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 11:00 pm	11:00 am - 11:00 pm	11:00 am - 10:00 pm	Yes	No	Yes	Garage	NULL	Yes	No	NULL	Yes
614	Panera Bread	6793 N Weber Rd,Fresno,CA,93722	Salad,Sandwiches,Soup	$11-30	2.5	36	6:00 am - 10:00 pm	6:00 am - 10:00 pm	6:00 am - 10:00 pm	6:00 am - 10:00 pm	6:00 am - 10:00 pm	6:00 am - 10:00 pm	6:00 am - 9:30 pm	Yes	Free	No	Private Lot	Yes	Yes	NULL	NULL	Yes
615	La Cocina De Mama	2015 Mariposa St,Fresno,CA,93721	Mexican	Under $10	4.5	21	7:30 am - 4:30 pm	7:30 am - 4:30 pm	7:30 am - 4:30 pm	7:30 am - 4:30 pm	7:30 am - 4:30 pm	Closed	Closed	No	No	No	NULL	NULL	Yes	NULL	NULL	Yes
616	Jim's Restaurant	2441 N 1st St,Fresno,CA,93703	Chinese	Under $10	4.0	13								No	No	No	Private Lot	NULL	No	NULL	NULL	Yes
617	Chicago's Pizza With A Twist	5560 E Kings Canyon Rd,Fresno,CA,93727	Pizza,Vegan,Gluten-Free	$11-30	3.5	101	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	Yes	NULL	Yes	NULL	NULL	Yes	NULL	NULL	Yes
618	Peach Pit	555 E Olive Ave,Fresno,CA,93728	Burgers,Fast Food	Under $10	4.0	40	10:30 am - 7:00 pm	10:30 am - 7:00 pm	10:30 am - 7:00 pm	10:30 am - 7:00 pm	10:30 am - 7:00 pm	11:00 am - 6:00 pm	Closed	No	No	No	Private Lot	NULL	Yes	NULL	No	Yes
619	Lela's Pizzeria	2341 N West Ave,Ste 102,Fresno,CA,93705	Pizza	Under $10	3.5	110	10:00 am - 9:30 pm	10:00 am - 9:30 pm	10:00 am - 9:30 pm	10:00 am - 9:30 pm	10:00 am - 9:30 pm	10:00 am - 9:30 pm	10:00 am - 9:30 pm	Yes	No	No	Private Lot	NULL	Yes	No	NULL	Yes
620	El Taco Charro	2011 E Lewis Ave,Fresno,CA,93701			5.0	5	10:00 am - 4:00 pm	10:00 am - 4:00 pm	10:00 am - 4:00 pm	10:00 am - 4:00 pm	10:00 am - 4:00 pm	10:00 am - 4:00 pm	Closed	No	No	No	NULL	NULL	NULL	NULL	NULL	No
621	Tacos Brunos	Fresno,CA,93701			4.0	1	Closed	Closed	8:00 pm - 1:00 am	8:00 pm - 1:00 am	8:00 pm - 3:00 am	8:00 pm - 3:00 am	8:00 pm - 1:00 am	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
622	Valentin's Mexican Food	3761 N Hughes Ave,Fresno,CA,93705	Mexican	$11-30	4.0	55								No	No	No	NULL	NULL	Yes	No	NULL	Yes
623	Mariscos Costa Azul	3874 N Blackstone Ave,Fresno,CA,93726			3.0	23	10:00 am - 11:00 pm	10:00 am - 12:00 am	10:00 am - 2:00 am	10:00 am - 2:00 am	10:00 am - 2:00 am	10:00 am - 2:00 am	10:00 am - 12:00 am	NULL	NULL	Yes	NULL	NULL	NULL	NULL	NULL	Yes
