	Name	Address	Category	Price	Rating	Reviews	Mon	Tue	Wed	Thu	Fri	Sat	Sun	Delivery	Wi_Fi	Takes_Reservations	Parking	Vegetarian_Options	Accepts_Credit_Cards	Accepts_Apple_Pay	Accepts_Google_Pay	Take_out
493	Rubio's	2406 E Katella Ave,Anaheim,CA,92806	Mexican,Seafood,Salad	Under $10	3.0	106	10:00 am - 7:30 pm	10:00 am - 7:30 pm	10:00 am - 7:30 pm	10:00 am - 7:30 pm	10:00 am - 7:30 pm	11:00 am - 5:00 pm	11:00 am - 5:00 pm	Yes	No	No	Private Lot	NULL	Yes	Yes	No	Yes
494	21 Royal	1313 S Disneyland Dr,Anaheim,CA,92802			3.0	2	12:00 am - 12:00 pm	12:00 am - 12:00 pm	12:00 am - 12:00 pm	12:00 am - 12:00 pm	12:00 am - 12:00 pm	12:00 am - 12:00 pm	Closed	NULL	NULL	Yes	NULL	NULL	NULL	NULL	NULL	NULL
495	Naan & Kabob	416 E 1st St,Tustin,CA,92780	Persian/Iranian	$11-30	4.0	742	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	No	No	Yes	Street, Private Lot	Yes	Yes	No	NULL	Yes
496	La Vegana Mexicana	201 E 4th St,Santa Ana,CA,92701			4.0	111	Closed	11:00 am - 8:00 pm	11:00 am - 8:00 pm	11:00 am - 8:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 8:00 pm	No	NULL	NULL	NULL	NULL	Yes	NULL	NULL	Yes
497	Harbour Galley	Disneyland Park,Anaheim,CA,92802	American (New)	$11-30	3.5	245	Closed	Closed	Closed	Closed	11:00 am - 9:00 pm	Closed	Closed	No	No	No	NULL	NULL	Yes	No	NULL	Yes
498	China Chefs	1142 N East St,Anaheim,CA,92805	Chinese	Under $10	3.5	19	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	No	No	No	NULL	Yes	Yes	NULL	No	Yes
499	Noodle Place	2321 E 4th St,Santa Ana,CA,92705	Chinese,Noodles	Under $10	4.5	257	11:00 am - 8:30 pm	11:00 am - 8:30 pm	11:00 am - 8:30 pm	11:00 am - 8:30 pm	11:00 am - 8:30 pm	11:00 am - 8:30 pm	Closed	No	No	No	NULL	NULL	Yes	No	No	Yes
500	Danny K's Billiards & Sports Bar	1096 N Main St,Orange,CA,92867	Sports Bars,Pool Halls,American (Traditional)	$11-30	4.0	511	11:00 am - 1:00 am	11:00 am - 1:00 am	11:00 am - 1:00 am	11:00 am - 1:00 am	11:00 am - 2:00 am	11:00 am - 2:00 am	11:00 am - 12:00 am	No	Free	No	Street, Private Lot	NULL	Yes	No	Yes	Yes
501	Manarah Meat Market	824 S Brookhurst St,Anaheim,CA,92804	Meat Shops,Lebanese,Butcher	$11-30	4.5	18	Closed	9:00 am - 5:30 pm	9:00 am - 5:30 pm	9:00 am - 5:30 pm	9:00 am - 5:30 pm	9:00 am - 5:30 pm	9:00 am - 4:30 pm	No	No	NULL	Private Lot	NULL	Yes	No	NULL	No
502	Milk Stand	1313 Disneyland Dr,Anaheim,CA,92802	Food Stands	Under $10	4.0	60	8:00 am - 12:00 am	8:00 am - 12:00 am	8:00 am - 12:00 am	8:00 am - 12:00 am	8:00 am - 12:00 am	8:00 am - 12:00 am	8:00 am - 12:00 am	NULL	No	NULL	NULL	NULL	Yes	NULL	NULL	NULL
503	King's Fish House - Huntington Beach	7691 Edinger Ave,Huntington Beach,CA,92647	Seafood	$11-30	4.0	929	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 9:00 pm	No	Free	Yes	Private Lot	NULL	Yes	No	No	Yes
504	Shane's Tamales	20 Civic Center Plz,Santa Ana,CA,92701			5.0	13	6:00 pm - 10:00 pm	Closed	Closed	Closed	Closed	10:00 pm - 2:00 am	12:00 pm - 4:00 pm	Yes	NULL	NULL	NULL	NULL	Yes	NULL	NULL	NULL
505	Oggi's Garden Grove	12362 Chapman Ave,Garden Grove,CA,92840	Breweries,Pizza,Sports Bars	$11-30	3.5	943	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 11:00 pm	11:00 am - 11:00 pm	11:00 am - 10:00 pm	Yes	Free	Yes	Private Lot	NULL	Yes	No	Yes	Yes
506	Tacos La Calle	8600 Beach Blvd,Ste 101,Buena Park,CA,90620	Mexican	$11-30	4.0	313	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 12:00 am	11:00 am - 12:00 am	11:00 am - 10:00 pm	Yes	No	No	Private Lot	NULL	Yes	Yes	NULL	Yes
507	Taqueria Garcia	500 S Euclid St,Anaheim,CA,92802	Mexican	Under $10	3.5	108	8:00 am - 10:30 pm	8:00 am - 10:30 pm	8:00 am - 10:30 pm	8:00 am - 10:30 pm	8:00 am - 12:00 am	8:00 am - 12:00 am	8:00 am - 10:30 pm	No	Free	No	Private Lot	NULL	Yes	No	NULL	Yes
508	Tang & Noodle -TNN	6924 Beach Blvd,Ste K-340,Buena Park,CA,90621	Korean,Soup,Noodles	$11-30	4.0	191	11:00 am - 9:30 pm	11:00 am - 9:30 pm	11:00 am - 9:30 pm	11:00 am - 9:30 pm	11:00 am - 9:30 pm	10:00 am - 9:30 pm	10:00 am - 9:30 pm	No	No	No	Garage	NULL	Yes	NULL	NULL	Yes
509	Valuetinas Pizza	2536 W Lincoln Ave,Anaheim,CA,92801	Pizza,Italian	Under $10	4.5	143	11:30 am - 9:00 pm	11:30 am - 9:00 pm	11:30 am - 9:00 pm	11:30 am - 9:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 9:30 pm	Yes	No	No	Private Lot	NULL	Yes	No	NULL	Yes
510	La Palma Restaurant	412 N State College Blvd,Anaheim,CA,92806	Mexican	$11-30	3.0	59	9:00 am - 9:00 pm	9:00 am - 9:00 pm	9:00 am - 9:00 pm	9:00 am - 9:00 pm	9:00 am - 9:00 pm	9:00 am - 9:00 pm	9:00 am - 9:00 pm	No	No	No	Private Lot	NULL	Yes	No	No	Yes
511	Pho House	5248 Beach Blvd,Buena Park,CA,90621	Vietnamese,Soup	Under $10	4.0	564	10:00 am - 12:00 am	10:00 am - 12:00 am	10:00 am - 12:00 am	10:00 am - 12:00 am	10:00 am - 2:00 am	8:00 am - 2:00 am	8:00 am - 12:00 am	No	Free	No	Private Lot	NULL	Yes	No	No	Yes
512	Hollingshead's Delicatessen	368 S Main St,Orange,CA,92868	Delis,Bars,Sandwiches	$11-30	4.5	707	10:00 am - 7:00 pm	10:00 am - 7:00 pm	10:00 am - 7:00 pm	10:00 am - 7:00 pm	10:00 am - 8:00 pm	12:00 pm - 4:00 pm	Closed	No	Free	No	Private Lot	Yes	Yes	No	No	Yes
513	Shinobu Shabu	15226 Goldenwest St,Westminster,CA,92683	Japanese,Hot Pot	$11-30	4.5	796	11:30 am - 2:30 pm,5:00 pm - 10:00 pm	11:30 am - 2:30 pm,5:00 pm - 10:00 pm	11:30 am - 2:30 pm,5:00 pm - 10:00 pm	11:30 am - 2:30 pm,5:00 pm - 10:00 pm	11:30 am - 2:30 pm,5:00 pm - 11:00 pm	12:00 pm - 11:00 pm	12:00 pm - 9:00 pm	No	No	Yes	Private Lot	Yes	Yes	No	No	No
514	Saivam Cafe	1981 Sunny Crest Dr,Ste 200,Fullerton,CA,92835	Indian,Vegetarian,Vegan	Under $10	5.0	48	11:00 am - 2:30 pm,5:00 pm - 9:30 pm	11:00 am - 2:30 pm,5:00 pm - 9:30 pm	Closed	11:00 am - 2:30 pm,5:00 pm - 9:30 pm	11:00 am - 2:30 pm,5:00 pm - 9:30 pm	11:00 am - 2:30 pm,5:00 pm - 9:30 pm	11:00 am - 2:30 pm,5:00 pm - 9:30 pm	No	Paid	No	Street, Private Lot, Validated	NULL	Yes	Yes	NULL	Yes
515	Papa John's Pizza	1700 W Katella Ave,Anaheim,CA,92804	Pizza	Under $10	2.0	87								Yes	No	No	Private Lot	NULL	Yes	NULL	NULL	Yes
516	Canton Restaurant - Chao Ca Cho Cu	8550 Westminster Blvd,Westminster,CA,92683	Vietnamese,Cantonese,Noodles	Under $10	4.5	345	9:30 am - 9:00 pm	Closed	9:30 am - 9:00 pm	9:30 am - 9:00 pm	9:30 am - 9:00 pm	9:30 am - 9:00 pm	9:30 am - 9:00 pm	No	No	No	Private Lot	NULL	No	No	No	Yes
517	Fil-Am BBQ Grill	1500 E Village Way,Ste 2215,Orange,CA,92865	Filipino,Barbeque	Under $10	3.5	98	10:00 am - 9:00 pm	10:00 am - 9:00 pm	10:00 am - 9:00 pm	10:00 am - 9:00 pm	10:00 am - 9:00 pm	10:00 am - 8:00 pm	11:00 am - 7:00 pm	No	No	No	Private Lot	NULL	Yes	No	No	Yes
518	MixaBowl	2800 N Main St,Santa Ana,CA,92705	Salad,Asian Fusion,Korean	Under $10	4.0	223	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 8:00 pm	11:00 am - 7:00 pm	NULL	Free	No	Garage, Private Lot	NULL	Yes	No	Yes	Yes
519	Da Rae BBQ Restaurant	2984 Yorba Linda Blvd,Fullerton,CA,92831	Korean,Barbeque	$11-30	4.0	270	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	Closed	No	No	No	Private Lot	NULL	Yes	No	No	Yes
520	Gam Ja Tang House	9567 Garden Grove Blvd,Garden Grove,CA,92844	Korean,Soup	$11-30	4.0	236	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	2:00 pm - 10:00 pm	No	No	Yes	Private Lot	NULL	Yes	No	No	Yes
521	Poke Haus	14006 Beach Blvd,Westminster,CA,92683	Seafood,Poke	$11-30	4.5	428	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	Closed	No	No	No	Private Lot	NULL	Yes	No	No	Yes
522	Panda Mongolian BBQ	3544 E Chapman Ave,Orange,CA,92869	Mongolian,Chinese,Asian Fusion	$11-30	4.0	430	11:30 am - 9:30 pm	11:30 am - 9:30 pm	11:30 am - 9:30 pm	11:30 am - 9:30 pm	11:30 am - 10:00 pm	12:00 pm - 10:00 pm	12:00 pm - 9:00 pm	Yes	No	Yes	Garage, Street, Private Lot	Yes	Yes	No	No	Yes
523	Kayla's Cake	1580 Disneyland Dr,Anaheim,CA,92802	Desserts,Macarons,Food Stands	Under $10	4.5	149	9:00 am - 11:30 pm	9:00 am - 11:30 pm	9:00 am - 11:30 pm	9:00 am - 11:30 pm	9:00 am - 12:30 am	9:00 am - 12:30 am	9:00 am - 11:30 pm	No	No	No	Private Lot, Validated	NULL	Yes	Yes	No	Yes
524	99 Bottles & Cocktails	8901 Katella Ave,Anaheim,CA,92804	Dance Clubs,Sports Bars,American (Traditional)	Under $10	4.0	248	10:00 am - 2:00 am	10:00 am - 2:00 am	10:00 am - 2:00 am	10:00 am - 2:00 am	10:00 am - 2:00 am	10:00 am - 2:00 am	10:00 am - 2:00 am	No	Free	Yes	Street, Private Lot	NULL	Yes	No	No	Yes
525	Tornado Potato	1116 N Anaheim Blvd,Anaheim,CA,92801	Hot Dogs,Food Trucks	Under $10	3.5	168								No	No	No	Street	NULL	Yes	NULL	NULL	Yes
526	Bruxie Truck	1295 S Lewis St,Anaheim,CA,92805	Food Trucks,Sandwiches,Waffles	$11-30	4.5	6								No	No	No	NULL	NULL	Yes	No	NULL	No
527	Rio Vista Inn	200 S Rio Vista St,Anaheim,CA,92806	Sports Bars,Pool Halls,Burgers	Under $10	4.0	119	11:00 am - 2:00 am	11:00 am - 2:00 am	11:00 am - 2:00 am	11:00 am - 2:00 am	11:00 am - 2:00 am	11:00 am - 2:00 am	9:00 am - 2:00 am	No	Free	Yes	Private Lot	NULL	Yes	No	No	Yes
528	Yuchun	5151 Beach Blvd,Buena Park,CA,90621	Korean,Noodles	$11-30	4.0	198	11:00 am - 11:00 pm	11:00 am - 11:00 pm	11:00 am - 11:00 pm	11:00 am - 11:00 pm	11:00 am - 11:00 pm	11:00 am - 11:00 pm	Closed	No	No	No	NULL	NULL	Yes	NULL	NULL	Yes
529	Birrieria El Bandido	12081 Garden Grove Blvd,Garden Grove,CA,92843			5.0	12	9:30 am - 10:30 pm	9:30 am - 10:30 pm	9:30 am - 10:30 pm	9:30 am - 10:30 pm	9:00 am - 11:00 pm	9:00 am - 11:00 pm	9:00 am - 10:30 pm	Yes	Free	NULL	Street	NULL	Yes	NULL	NULL	Yes
530	Rutabegorz	211 N Pomona Ave,Fullerton,CA,92832	Sandwiches,Salad,Italian	$11-30	4.0	893	10:30 am - 9:00 pm	10:30 am - 9:00 pm	10:30 am - 9:00 pm	10:30 am - 9:00 pm	10:30 am - 10:00 pm	10:30 am - 10:00 pm	Closed	No	No	No	Street	Yes	Yes	No	No	Yes
531	Hanuri Korean Restaurant	12942 Galway St,Ste B,Garden Grove,CA,92841	Korean	$11-30	4.5	114	9:00 am - 11:00 pm	9:00 am - 11:00 pm	9:00 am - 11:00 pm	9:00 am - 11:00 pm	9:00 am - 11:00 pm	9:00 am - 11:00 pm	9:00 am - 11:00 pm	No	Free	No	Private Lot	Yes	Yes	No	NULL	Yes
532	Taqueria El Primo	615 S Euclid St,Anaheim,CA,92802	Mexican	Under $10	4.0	43	8:00 am - 10:00 pm	8:00 am - 10:00 pm	8:00 am - 10:00 pm	8:00 am - 10:00 pm	8:00 am - 10:00 pm	8:00 am - 10:00 pm	8:00 am - 10:00 pm	No	No	No	NULL	NULL	Yes	NULL	NULL	Yes
533	Tlaquepaque Restaurant	101 W Santa Fe Ave,Placentia,CA,92870	Mexican	$11-30	4.0	369	Closed	11:00 am - 3:00 pm,5:00 pm - 9:00 pm	11:00 am - 3:00 pm,5:00 pm - 9:00 pm	11:00 am - 3:00 pm,5:00 pm - 9:00 pm	11:00 am - 3:00 pm,5:00 pm - 9:00 pm	11:00 am - 3:00 pm,5:00 pm - 9:00 pm	10:00 am - 9:00 pm	No	No	Yes	Garage, Street, Private Lot	NULL	Yes	No	Yes	Yes
534	Spuds	2000 E Gene Autry Way,Anaheim,CA,92806	Street Vendors,American (New)	Under $10	5.0	2								No	NULL	No	NULL	NULL	Yes	NULL	NULL	NULL
535	Co Ba Restaurant	10642 Westminster Ave,Garden Grove,CA,92843	Vietnamese,Noodles,Soup	Under $10	4.0	220	9:00 am - 10:00 pm	9:00 am - 10:00 pm	Closed	9:00 am - 10:00 pm	9:00 am - 10:00 pm	9:00 am - 10:00 pm	9:00 am - 10:00 pm	No	No	Yes	Private Lot	NULL	No	No	No	Yes
536	Chili's	8376 La Palma Ave,Buena Park,CA,90620	American (Traditional),Tex-Mex,Bars	$11-30	3.5	468	11:00 am - 10:30 pm	11:00 am - 10:30 pm	11:00 am - 10:30 pm	11:00 am - 10:30 pm	11:00 am - 12:00 am	11:00 am - 12:00 am	11:00 am - 10:30 pm	Yes	Free	Yes	Private Lot	NULL	Yes	No	Yes	Yes
537	Big Chopsticks	1709 N Kraemer Blvd,Anaheim,CA,92806	Chinese	$11-30	3.0	305	10:30 am - 10:00 pm	10:30 am - 10:00 pm	10:30 am - 10:00 pm	10:30 am - 10:00 pm	10:30 am - 10:00 pm	10:30 am - 10:00 pm	10:30 am - 10:00 pm	Yes	No	No	Private Lot	NULL	Yes	No	NULL	Yes
538	Mulberry Street Ristorante	114 W Wilshire Ave,Fullerton,CA,92832	Italian,Cocktail Bars	$11-30	4.0	417	11:00 am - 1:00 am	11:00 am - 1:00 am	11:00 am - 1:00 am	11:00 am - 1:00 am	11:00 am - 2:00 am	11:00 am - 2:00 am	5:00 pm - 12:00 am	No	Free	Yes	Street	NULL	Yes	No	No	Yes
539	Sizzler	7902 Orangethorpe Ave,Buena Park,CA,90621	Seafood,Steakhouses,American (Traditional)	$11-30	4.0	223	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:30 pm	11:00 am - 9:30 pm	11:00 am - 9:00 pm	No	No	No	Private Lot	NULL	Yes	No	No	Yes
540	The Catch	2100 E Katella Ave,Anaheim,CA,92806	Seafood	$31-60	3.5	948								Yes	Free	Yes	Valet, Garage, Validated	NULL	Yes	No	NULL	Yes
541	Lucky's Thai Pantry	934 N Tustin St,Orange,CA,92867	Thai	$11-30	4.5	153	11:00 am - 9:00 pm	Closed	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	Yes	No	Yes	NULL	NULL	Yes	NULL	NULL	Yes
542	Hodori Snack	9858 Garden Grove Blvd,Garden Grove,CA,92844	Korean	Under $10	4.5	103	6:30 am - 6:30 pm	6:30 am - 6:30 pm	6:30 am - 6:30 pm	6:30 am - 6:30 pm	6:30 am - 6:30 pm	6:30 am - 6:30 pm	Closed	Yes	No	Yes	Private Lot	NULL	Yes	No	No	Yes
543	Flame Broiler	1009 N State College Blvd,Anaheim,CA,92804	Asian Fusion,Barbeque	Under $10	3.5	43	10:00 am - 9:00 pm	10:00 am - 9:00 pm	10:00 am - 9:00 pm	10:00 am - 9:00 pm	10:00 am - 9:00 pm	10:00 am - 9:00 pm	10:00 am - 9:00 pm	No	No	No	Private Lot	NULL	Yes	Yes	NULL	Yes
544	Tutto  Fresco	1808 N Tustin Ave,Santa Ana,CA,92705	Italian	$11-30	4.0	512	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 9:00 pm	Yes	Free	Yes	Private Lot	Yes	Yes	No	NULL	Yes
545	The White Rabbit Truck	777 W Convention Way,Anaheim,CA,92802	Food Trucks,Filipino	$11-30	3.5	47								No	No	No	Private Lot	NULL	Yes	NULL	NULL	Yes
546	Burrito Brothers	1403 E Lambert Rd,Ste B,La Habra,CA,90631	Mexican,Burgers,Hot Dogs	Under $10	4.5	367	9:00 am - 9:00 pm	9:00 am - 9:00 pm	9:00 am - 9:00 pm	9:00 am - 9:00 pm	9:00 am - 9:00 pm	9:00 am - 9:00 pm	9:00 am - 9:00 pm	Yes	No	No	Private Lot	Yes	Yes	Yes	No	Yes
547	La Siesta Mexican Food	1010 N Batavia St,Ste A,Orange,CA,92867	Mexican	Under $10	4.5	91	6:30 am - 4:00 pm	6:30 am - 4:00 pm	6:30 am - 4:00 pm	6:30 am - 4:00 pm	6:30 am - 4:00 pm	6:30 am - 3:00 pm	Closed	No	No	No	Private Lot	NULL	Yes	No	NULL	Yes
548	I Can Barbecue Santa Ana Korean Grill	414 W 4th St,Santa Ana,CA,92701	Korean,Barbeque	$11-30	4.5	172	11:00 am - 11:00 pm	11:00 am - 11:00 pm	11:00 am - 11:00 pm	11:00 am - 11:00 pm	11:00 am - 12:00 am	11:00 am - 12:00 am	11:00 am - 11:00 pm	No	Free	Yes	Street	NULL	Yes	Yes	NULL	No
549	Brown Donkatsu	5432 Beach Blvd,Buena Park,CA,90621	Japanese,Korean	$11-30	4.0	61	11:00 am - 9:30 pm	11:00 am - 9:30 pm	11:00 am - 9:30 pm	11:00 am - 9:30 pm	11:00 am - 9:30 pm	11:00 am - 9:30 pm	11:00 am - 9:30 pm	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Yes
550	Habithai	221 S Magnolia Ave,Ste R,Anaheim,CA,92804	Thai,Juice Bars & Smoothies	$11-30	4.0	230	Closed	11:30 am - 9:00 pm	11:30 am - 9:00 pm	11:30 am - 9:00 pm	11:30 am - 9:30 pm	12:30 pm - 9:30 pm	11:30 am - 9:00 pm	Yes	No	No	Private Lot	NULL	Yes	Yes	Yes	Yes
551	Tacos Puro Jalisco	271 S Gilbert St,Fullerton,CA,92833	Mexican	Under $10	4.5	330	8:00 am - 11:00 pm	8:00 am - 11:00 pm	8:00 am - 11:00 pm	8:00 am - 11:00 pm	7:00 am - 12:00 am	7:00 am - 12:00 am	7:00 am - 11:00 pm	Yes	No	No	Street, Private Lot	NULL	Yes	No	No	Yes
552	Quan Bun Co Giao Thao	10022 Garden Grove Blvd,Garden Grove,CA,92844	Vietnamese	Under $10	4.0	128	8:00 am - 4:00 pm	8:00 am - 4:00 pm	Closed	8:00 am - 4:00 pm	8:00 am - 4:00 pm	8:00 am - 4:00 pm	8:00 am - 4:00 pm	Yes	Free	Yes	Garage	NULL	Yes	Yes	NULL	Yes
553	Poki Ya	3616 E Chapman Ave,Orange,CA,92869	Seafood,Hawaiian,Poke	$11-30	4.5	288	Closed	11:00 am - 8:30 pm	11:00 am - 8:30 pm	11:00 am - 8:30 pm	11:00 am - 8:30 pm	11:00 am - 8:30 pm	12:00 pm - 8:00 pm	No	No	No	Private Lot	NULL	Yes	No	No	Yes
554	Raising Cane's Chicken Fingers	12775 Beach Blvd,Stanton,CA,90680	American (Traditional)	Under $10	3.0	95	9:00 am - 2:00 am	9:00 am - 2:00 am	9:00 am - 2:00 am	9:00 am - 3:30 am	9:00 am - 3:30 am	9:00 am - 3:30 am	9:00 am - 2:00 am	Yes	No	No	Private Lot	NULL	Yes	Yes	NULL	Yes
555	California Tofu Grill	1993 West Malvern Ave,Ste B,Fullerton,CA,92833	Korean	$11-30	4.0	195	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	Yes	No	No	Private Lot	NULL	Yes	No	Yes	Yes
556	The Chicken Rice	318 W 5th St,Santa Ana,CA,92701	Thai,Chinese	$11-30	4.5	86	11:00 am - 5:30 pm	11:00 am - 5:30 pm	11:00 am - 5:30 pm	11:00 am - 5:30 pm	11:00 am - 5:30 pm	11:00 am - 5:30 pm	Closed	Yes	No	No	Street, Private Lot	NULL	Yes	No	No	Yes
557	Hidalgo's Cocina & Cócteles	305 N Harbor Blvd,Suite 111,Fullerton,CA,92832	Mexican,Venues & Event Spaces,Spanish	$11-30	4.0	354	11:30 am - 2:00 pm,4:00 pm - 10:00 pm	11:30 am - 2:00 pm,4:00 pm - 10:00 pm	11:30 am - 2:00 pm,4:00 pm - 10:00 pm	11:30 am - 2:00 pm,4:00 pm - 10:00 pm	11:30 am - 2:00 pm,4:00 pm - 12:00 am	10:30 am - 2:00 pm,4:00 pm - 12:00 am	10:30 am - 2:00 pm,4:00 pm - 10:00 pm	No	No	Yes	Valet, Garage, Street, Validated	NULL	Yes	No	No	Yes
558	Red Rose Taverne	1313 S Harbor Blvd,Anaheim,CA,92802	Burgers,Pizza	$11-30	3.5	273	Closed	Closed	Closed	Closed	8:00 am - 9:00 pm	Closed	Closed	No	No	No	Garage	NULL	Yes	No	NULL	Yes
559	Raising Cane's Chicken Fingers	1050 S Beach Blvd,La Habra,CA,90631	Fast Food	Under $10	3.0	355	9:00 am - 1:00 am	9:00 am - 1:00 am	9:00 am - 1:00 am	9:00 am - 3:30 am	9:00 am - 3:30 am	9:00 am - 3:30 am	9:00 am - 1:00 am	No	No	No	Private Lot	NULL	Yes	No	NULL	Yes
560	Blue Agave	18601 Yorba Linda Blvd,Yorba Linda,CA,92886	Tex-Mex,Mexican,Soup	$11-30	4.0	586	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 9:00 pm	No	No	Yes	Private Lot	NULL	Yes	No	No	Yes
561	Cozy Cone Motel	Rte 66,Disney California Adventure Park,Anaheim,CA,92802	Fast Food	Under $10	4.0	396	Closed	Closed	Closed	Closed	12:00 pm - 10:00 pm	Closed	Closed	No	No	No	NULL	NULL	Yes	NULL	NULL	Yes
562	BCD Tofu House	5321 Beach Blvd,Buena Park,CA,90621	Korean	$11-30	4.0	521	10:00 am - 11:00 pm	10:00 am - 11:00 pm	10:00 am - 11:00 pm	10:00 am - 11:00 pm	10:00 am - 12:00 am	10:00 am - 12:00 am	10:00 am - 11:00 pm	No	No	No	Private Lot	NULL	Yes	No	No	Yes
563	Black Bear Diner	1011 N Harbor Blvd,Fullerton,CA,92832	American (Traditional),Breakfast & Brunch,Diners	$11-30	3.5	500	6:00 am - 10:00 pm	6:00 am - 10:00 pm	6:00 am - 10:00 pm	6:00 am - 10:00 pm	6:00 am - 10:00 pm	6:00 am - 10:00 pm	6:00 am - 10:00 pm	No	No	No	Private Lot	NULL	Yes	No	No	Yes
564	Tràng Tiền Restaurant	9609 Bolsa Ave,Westminster,CA,92683	Vietnamese	$11-30	4.5	175	9:00 am - 9:00 pm	Closed	9:00 am - 9:00 pm	9:00 am - 9:00 pm	9:00 am - 9:00 pm	9:00 am - 9:00 pm	9:00 am - 9:00 pm	Yes	Free	Yes	NULL	NULL	No	No	NULL	Yes
565	Buca di Beppo Italian Restaurant	7979 Center Ave,Huntington Beach,CA,92647	Italian	$11-30	3.5	1297	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 11:00 pm	11:00 am - 11:00 pm	11:00 am - 9:00 pm	Yes	Free	Yes	Valet, Private Lot	NULL	Yes	No	No	Yes
566	First China Kitchen	2010 E Lincoln Ave,Anaheim,CA,92806	Chinese	Under $10	2.5	117								No	No	No	Private Lot	NULL	Yes	No	No	Yes
567	Señor Pollo	11681 Westminster Ave,Garden Grove,CA,92843	Peruvian	$11-30	4.0	158	Closed	11:30 am - 8:00 pm	11:30 am - 8:00 pm	11:30 am - 8:00 pm	11:30 am - 8:00 pm	11:30 am - 8:00 pm	11:30 am - 7:00 pm	No	No	Yes	Private Lot	NULL	Yes	No	No	Yes
568	Barcode	12926 Main St,Garden Grove,CA,92840	Cocktail Bars,Asian Fusion,Tapas/Small Plates	$11-30	4.5	319	5:00 pm - 11:00 pm	5:00 pm - 11:00 pm	5:00 pm - 11:00 pm	5:00 pm - 1:00 am	11:00 am - 3:00 pm,5:00 pm - 1:00 am	11:00 am - 3:00 pm,5:00 pm - 1:00 am	11:00 am - 3:00 pm,5:00 pm - 11:00 pm	No	Free	No	Street, Private Lot	NULL	Yes	NULL	No	Yes
569	Eat Chow	313 N Bush St,Santa Ana,CA,92701	Bars,American (New),Breakfast & Brunch	$11-30	4.0	532	Closed	9:00 am - 8:00 pm	9:00 am - 8:00 pm	9:00 am - 8:00 pm	9:00 am - 10:00 pm	8:00 am - 10:00 pm	8:00 am - 8:00 pm	No	No	No	Street	NULL	Yes	No	NULL	Yes
570	Wood Cafe Thai Cuisine	3250 Yorba Linda Blvd,Fullerton,CA,92831	Thai	$11-30	4.5	103	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	Yes	No	Yes	Street	NULL	Yes	Yes	NULL	Yes
