	Name	Address	Category	Price	Rating	Reviews	Mon	Tue	Wed	Thu	Fri	Sat	Sun	Delivery	Wi_Fi	Takes_Reservations	Parking	Vegetarian_Options	Accepts_Credit_Cards	Accepts_Apple_Pay	Accepts_Google_Pay	Take_out
485	Victory Diner	388 S Main St,Orange,CA,92868	Burgers,Diners,Breakfast & Brunch	Under $10	4.0	306	6:00 am - 10:00 pm	Open 24 hours	Open 24 hours	Open 24 hours	Open 24 hours	Open 24 hours	Open 24 hours	No	No	No	Private Lot	NULL	Yes	No	No	Yes
486	Leo's On Wheels	Santa Ana,CA,92701	Tacos,Food Trucks,Burgers	Under $10	4.5	52	5:00 am - 3:00 pm	5:00 am - 3:00 pm	5:00 am - 3:00 pm	5:00 am - 3:00 pm	5:00 am - 1:30 am	7:00 pm - 12:15 am	Closed	No	No	No	Street, Private Lot	NULL	Yes	Yes	No	Yes
487	Ramen Zetton	735 Baker St,Unit B,Costa Mesa,CA,92626	Ramen,Noodles	Under $10	4.0	1055	11:30 am - 2:30 pm	11:30 am - 2:30 pm,6:00 pm - 11:00 pm	11:30 am - 2:30 pm,6:00 pm - 11:00 pm	11:30 am - 2:30 pm,6:00 pm - 11:00 pm	11:30 am - 2:30 pm,6:00 pm - 11:00 pm	11:30 am - 3:00 pm,6:00 pm - 11:00 pm	12:00 pm - 3:00 pm,6:00 pm - 11:00 pm	No	No	No	Private Lot	NULL	Yes	No	No	Yes
488	Sake 2 Me Sushi	13951 Carroll Way,Ste A,Tustin,CA,92780	Japanese,Sushi Bars	$11-30	3.5	2082	11:30 am - 10:00 pm	11:30 am - 10:00 pm	11:30 am - 10:00 pm	11:30 am - 10:00 pm	11:30 am - 10:30 pm	11:30 am - 10:30 pm	12:00 pm - 10:00 pm	No	No	Yes	Private Lot	NULL	Yes	No	No	Yes
489	Denny's	2530 S Bristol St,Santa Ana,CA,92704	American (Traditional),Breakfast & Brunch,Diners	Under $10	2.5	188	Open 24 hours	Open 24 hours	Open 24 hours	Open 24 hours	Open 24 hours	Open 24 hours	Open 24 hours	Yes	Free	No	Private Lot	NULL	Yes	No	NULL	Yes
490	Panda Express	2130 S Bristol St Space,Santa Ana,CA,92704	Chinese,Fast Food	Under $10	2.5	71	10:00 am - 10:00 pm	10:00 am - 10:00 pm	10:00 am - 10:00 pm	10:00 am - 10:00 pm	10:00 am - 10:00 pm	10:00 am - 10:00 pm	10:00 am - 10:00 pm	No	No	No	NULL	NULL	Yes	Yes	NULL	Yes
491	Del Taco	2841 W Warner Ave,Santa Ana,CA,92704	Fast Food,Mexican	Under $10	2.5	30								NULL	No	No	NULL	NULL	Yes	NULL	No	Yes
492	Panda Mongolian BBQ	3544 E Chapman Ave,Orange,CA,92869	Mongolian,Chinese,Asian Fusion	$11-30	4.0	430	11:30 am - 9:30 pm	11:30 am - 9:30 pm	11:30 am - 9:30 pm	11:30 am - 9:30 pm	11:30 am - 10:00 pm	12:00 pm - 10:00 pm	12:00 pm - 9:00 pm	Yes	No	Yes	Garage, Street, Private Lot	Yes	Yes	No	No	Yes
493	Mattern Sausage & Deli	4327 E Chapman Ave,Orange,CA,92869	Delis,German,Sandwiches	Under $10	4.5	570	Closed	9:30 am - 5:00 pm	9:30 am - 5:00 pm	9:30 am - 5:00 pm	9:30 am - 5:00 pm	9:00 am - 5:00 pm	Closed	No	No	No	Private Lot	NULL	Yes	Yes	No	Yes
494	Bánh Mì Chè Cali	15551 Brookhurst St,Westminster,CA,92683	Vietnamese,Sandwiches,Soup	Under $10	4.0	1269	Open 24 hours	Open 24 hours	Open 24 hours	Open 24 hours	Open 24 hours	Open 24 hours	Open 24 hours	No	No	No	Private Lot	NULL	Yes	No	No	Yes
495	Caspian Restaurant	14100 Culver Dr,Irvine,CA,92604	Middle Eastern,Persian/Iranian,Mediterranean	$11-30	3.5	1063	11:30 am - 10:30 pm	11:30 am - 10:30 pm	11:30 am - 10:30 pm	11:30 am - 10:30 pm	11:30 am - 12:30 am	11:30 am - 12:30 am	11:30 am - 10:30 pm	Yes	Free	Yes	Private Lot	Yes	Yes	Yes	No	Yes
496	Sabrosada	15681 Brookhurst St,Westminster,CA,92683	Breakfast & Brunch,Tacos	Under $10	4.0	602	6:00 am - 2:00 am	6:00 am - 2:00 am	6:00 am - 2:00 am	6:00 am - 2:00 am	6:00 am - 3:00 am	6:00 am - 3:00 am	6:00 am - 2:00 am	No	No	No	Private Lot	NULL	Yes	No	No	Yes
497	Jimenez Ranch Market	1303 N Main St,Santa Ana,CA,92701	Grocery,Mexican	Under $10	3.5	29	7:00 am - 9:30 pm	7:00 am - 9:30 pm	7:00 am - 9:30 pm	7:00 am - 10:00 pm	7:00 am - 10:00 pm	7:00 am - 10:00 pm	7:00 am - 10:00 pm	No	No	No	Private Lot	NULL	Yes	NULL	NULL	Yes
498	School of Fish Tacos	Santa Ana,CA,92707			5.0	10								No	No	No	NULL	NULL	Yes	Yes	Yes	Yes
499	Tam Bien Express	15560 Brookhurst St,Westminster,CA,92683	Vietnamese	Under $10	4.5	30	7:00 am - 9:00 pm	7:00 am - 9:00 pm	7:00 am - 9:00 pm	7:00 am - 9:00 pm	7:00 am - 9:00 pm	7:00 am - 9:00 pm	7:00 am - 9:00 pm	No	Free	No	Private Lot	Yes	No	Yes	No	Yes
500	Ghien Mi Go	9500 Bolsa Ave,Ste G & L,Westminster,CA,92683	Noodles,Desserts,Vietnamese	Under $10	3.5	146	Closed	10:00 am - 10:00 pm	10:00 am - 10:00 pm	10:00 am - 10:00 pm	10:00 am - 10:00 pm	10:00 am - 10:00 pm	10:00 am - 10:00 pm	No	Free	Yes	NULL	NULL	Yes	No	No	Yes
501	The House of Burger	930 S Main St,Santa Ana,CA,92701	Burgers,Breakfast & Brunch,Sandwiches	Under $10	3.5	38	8:00 am - 10:00 pm	8:00 am - 10:00 pm	8:00 am - 10:00 pm	8:00 am - 10:00 pm	8:00 am - 10:00 pm	7:00 am - 10:00 pm	7:00 am - 10:00 pm	No	Free	No	NULL	NULL	Yes	NULL	NULL	Yes
502	Loving Hut	237 S Tustin St,Orange,CA,92866	Vegan,Vegetarian,Sandwiches	$11-30	4.5	730	11:00 am - 8:30 pm	11:00 am - 8:30 pm	11:00 am - 8:30 pm	11:00 am - 8:30 pm	11:00 am - 8:30 pm	11:00 am - 8:30 pm	Closed	No	No	No	Private Lot	Yes	Yes	No	No	Yes
503	Wok Hei	1631 Edinger Ave,Ste 108,Tustin,CA,92780			4.0	94	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	Yes	No	No	Private Lot	NULL	Yes	Yes	NULL	Yes
504	Smoqued California BBQ	128 N Glassell St,Orange,CA,92866	Barbeque,Salad,Sandwiches	$11-30	4.0	943	11:30 am - 10:00 pm	11:30 am - 10:00 pm	11:30 am - 10:00 pm	11:30 am - 10:00 pm	11:30 am - 11:00 pm	11:30 am - 11:00 pm	10:00 am - 10:00 pm	No	Free	Yes	Street	NULL	Yes	No	No	Yes
505	Naples Ristorante e Bar	1550 Disneyland Dr,Anaheim,CA,92802	Italian,Pizza	$11-30	4.0	3403	11:00 am - 10:30 pm	11:00 am - 10:30 pm	11:00 am - 10:30 pm	11:00 am - 10:30 pm	11:00 am - 11:00 pm	11:00 am - 11:00 pm	11:00 am - 10:30 pm	No	No	Yes	Validated	NULL	Yes	No	No	Yes
506	Meizhou Dongpo	15363 Culver Dr,Irvine,CA,92604	Szechuan,Seafood,Asian Fusion	$11-30	4.0	574	11:30 am - 9:00 pm	11:30 am - 9:00 pm	11:30 am - 9:00 pm	11:30 am - 9:00 pm	11:30 am - 9:00 pm	11:30 am - 9:15 pm	11:30 am - 9:00 pm	Yes	Free	Yes	Street, Private Lot	NULL	Yes	No	NULL	Yes
507	Carl's Jr	1830 N Bristol St,Bldg 18,Santa Ana,CA,92706	Fast Food,Burgers	Under $10	2.5	38	Open 24 hours	Open 24 hours	Open 24 hours	Open 24 hours	Open 24 hours	Open 24 hours	Open 24 hours	Yes	No	No	Private Lot	NULL	Yes	Yes	NULL	Yes
508	China King	624 S Harbor Blvd,Santa Ana,CA,92704	Chinese,Seafood,Soup	Under $10	3.0	35								No	No	No	Private Lot	NULL	Yes	No	NULL	Yes
509	Little Onion Mexican Restaurant - Irvine	14429 Culver Dr,Irvine,CA,92604	Mexican	$11-30	3.5	176	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 11:00 pm	10:00 am - 11:00 pm	10:00 am - 9:00 pm	Yes	Free	Yes	NULL	NULL	Yes	No	NULL	Yes
510	Punjabi Tandoor - Irvine	2540 Main St,Ste H,Irvine,CA,92614			4.0	79	11:00 am - 4:00 pm,5:00 pm - 9:00 pm	11:00 am - 4:00 pm,5:00 pm - 9:00 pm	11:00 am - 4:00 pm,5:00 pm - 9:00 pm	11:00 am - 4:00 pm,5:00 pm - 9:00 pm	11:00 am - 4:00 pm,5:00 pm - 9:00 pm	11:00 am - 4:00 pm,5:00 pm - 9:00 pm	Closed	No	No	No	Private Lot	Yes	Yes	Yes	Yes	Yes
511	BRONX Sandwich	949 S Euclid St,Anaheim,CA,92802	Sandwiches,Delis,Salad	$11-30	4.5	779	10:00 am - 9:00 pm	10:00 am - 9:00 pm	10:00 am - 9:00 pm	10:00 am - 9:00 pm	10:00 am - 9:00 pm	10:00 am - 9:00 pm	11:00 am - 7:00 pm	No	No	No	Private Lot	NULL	Yes	No	No	Yes
512	Little Red Wagon	1313 S Harbor Blvd,Anaheim,CA,92825	Hot Dogs,Food Stands	Under $10	4.5	778								No	No	No	NULL	NULL	Yes	No	No	Yes
513	The Swinging Door Saloon	355 El Camino Real,Tustin,CA,92780	Sports Bars,American (New)	$11-30	3.5	275	11:00 am - 2:00 am	11:00 am - 2:00 am	11:00 am - 2:00 am	11:00 am - 2:00 am	11:00 am - 2:00 am	11:00 am - 2:00 am	11:00 am - 2:00 am	No	Free	Yes	Street	NULL	Yes	No	No	Yes
514	Apollo Burgers	12012 Chapman Ave,Garden Grove,CA,92840	Burgers	Under $10	4.0	558	8:00 am - 9:00 pm	8:00 am - 9:00 pm	8:00 am - 9:00 pm	8:00 am - 9:00 pm	8:00 am - 9:00 pm	8:00 am - 9:00 pm	8:00 am - 9:00 pm	No	No	No	Private Lot	NULL	Yes	No	No	Yes
515	Tasty Garden	15315 Culver Dr,Ste 140,Irvine,CA,92604	Asian Fusion,Cantonese	$11-30	3.0	711	11:00 am - 12:00 am	11:00 am - 12:00 am	11:00 am - 12:00 am	11:00 am - 12:00 am	11:00 am - 12:00 am	11:00 am - 12:00 am	11:00 am - 12:00 am	No	Free	Yes	Private Lot	Yes	Yes	No	No	Yes
516	Green Tomato Grill	1419 N Tustin St,Orange,CA,92867	American (New),Breakfast & Brunch,Fast Food	$11-30	4.5	1568	8:00 am - 9:00 pm	8:00 am - 9:00 pm	8:00 am - 9:00 pm	8:00 am - 9:00 pm	8:00 am - 9:00 pm	9:00 am - 9:00 pm	9:00 am - 9:00 pm	No	Free	No	Street, Private Lot	Yes	Yes	No	No	Yes
517	Subway	1702 N Bristol St,Ste E,Santa Ana,CA,92706	Sandwiches	Under $10	3.5	17	7:00 am - 10:00 pm	7:00 am - 10:00 pm	7:00 am - 10:00 pm	7:00 am - 10:00 pm	7:00 am - 10:00 pm	8:00 am - 10:00 pm	8:00 am - 10:00 pm	No	NULL	No	NULL	NULL	Yes	NULL	NULL	Yes
518	House of Blues Restaurant & Bar	400 W Disney Way,Ste 337,Anaheim,CA,92802	American (New),Burgers,Barbeque	$11-30	4.5	411	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 12:00 am	11:00 am - 12:00 am	11:00 am - 10:00 pm	No	Free	Yes	Valet, Garage, Validated	NULL	Yes	No	Yes	Yes
519	Saigon 9	12801 Harbor Blvd,Garden Grove,CA,92840	Vietnamese	Under $10	4.0	292	10:00 am - 10:00 pm	Closed	10:00 am - 10:00 pm	10:00 am - 10:00 pm	10:00 am - 10:00 pm	10:00 am - 10:00 pm	10:00 am - 10:00 pm	No	Free	No	Private Lot	Yes	Yes	No	No	Yes
520	Tacos Camila's	1244 W Wilshire,Santa Ana,CA,92707			3.5	3								NULL	NULL	No	NULL	NULL	NULL	NULL	NULL	NULL
521	La Unica Taco Truck	1459 S Cypress St,Santa Ana,CA,92707	Food Trucks,Mexican	Under $10	4.0	8	9:30 am - 9:00 pm	9:30 am - 8:00 pm	Closed	9:30 am - 9:00 pm	9:30 am - 10:00 pm	9:30 am - 10:00 pm	9:30 am - 10:00 pm	No	No	NULL	Street	NULL	No	NULL	NULL	Yes
522	Kang A Jumma Ne Restaurant	9711 Garden Grove Blvd,Garden Grove,CA,92844	Korean,Soup,Barbeque	$11-30	4.5	189	10:00 am - 9:00 pm	10:00 am - 9:00 pm	10:00 am - 9:00 pm	10:00 am - 9:00 pm	10:00 am - 9:00 pm	10:00 am - 9:00 pm	Closed	No	No	No	Street, Private Lot	NULL	Yes	No	NULL	Yes
523	Butaton Japanese Ramen	10130 Garden Grove Blvd,Ste 107,Garden Grove,CA,92844	Ramen,Noodles	$11-30	4.0	679	11:00 am - 2:45 pm,5:00 pm - 10:45 pm	11:00 am - 2:45 pm,5:00 pm - 10:45 pm	11:00 am - 2:45 pm,5:00 pm - 10:45 pm	11:00 am - 2:45 pm,5:00 pm - 10:45 pm	11:00 am - 2:45 pm,5:00 pm - 10:45 pm	11:00 am - 2:45 pm,5:00 pm - 10:45 pm	11:00 am - 2:45 pm,5:00 pm - 10:45 pm	No	No	No	Private Lot	NULL	Yes	No	No	Yes
524	Dragon Bowl	701 S Harbor Blvd,Santa Ana,CA,92704	Chinese	Under $10	3.0	32								No	No	No	NULL	NULL	Yes	No	NULL	Yes
525	Phoenix Food Boutique	13345 Euclid St,Garden Grove,CA,92843	Chinese	$11-30	3.0	323	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 11:00 pm	11:00 am - 11:00 pm	11:00 am - 10:00 pm	Yes	No	No	Private Lot	NULL	Yes	Yes	No	Yes
526	Gyutan Tsukasa USA	665 Paularino Ave,Costa Mesa,CA,92626	Japanese	$11-30	4.5	360	11:00 am - 8:30 pm	11:00 am - 8:30 pm	11:00 am - 8:30 pm	11:00 am - 8:30 pm	11:00 am - 8:30 pm	11:00 am - 8:30 pm	11:00 am - 8:30 pm	No	No	No	Private Lot	NULL	No	No	No	Yes
527	Pho Go	14271 Brookhurst St,Garden Grove,CA,92843	Vietnamese,Noodles,Soup	Under $10	4.5	579	9:00 am - 10:00 pm	Closed	9:00 am - 10:00 pm	9:00 am - 10:00 pm	9:00 am - 12:00 am	8:00 am - 12:00 am	8:00 am - 10:00 pm	No	Free	No	Street, Private Lot	NULL	No	No	No	Yes
528	SunsCity Restaurant	120 S Harbor Blvd,Santa Ana,CA,92704	Asian Fusion	Under $10	4.0	1	10:00 am - 12:00 am	10:00 am - 12:00 am	10:00 am - 12:00 am	10:00 am - 12:00 am	10:00 am - 1:00 am	10:00 am - 1:00 am	10:00 am - 1:00 am	No	Free	No	Private Lot	NULL	No	NULL	NULL	Yes
529	Kura Revolving Sushi Bar	2700 Alton Pkwy,Ste 133,Irvine,CA,92606	Sushi Bars,Conveyor Belt Sushi	$11-30	3.5	2229	11:00 am - 11:00 pm	11:00 am - 11:00 pm	11:00 am - 11:00 pm	11:00 am - 11:00 pm	11:00 am - 12:00 am	11:00 am - 12:00 am	11:00 am - 11:00 pm	No	No	No	Garage, Private Lot	NULL	Yes	No	No	Yes
530	Papa John's Pizza	3316 S Bristol St,Santa Ana,CA,92704	Pizza	Under $10	2.0	66	10:30 am - 11:00 pm	10:30 am - 11:00 pm	10:30 am - 11:00 pm	10:30 am - 11:00 pm	10:30 am - 11:00 pm	10:30 am - 11:00 pm	10:30 am - 11:00 pm	Yes	No	No	Private Lot	NULL	Yes	NULL	NULL	Yes
531	Vua Bun Bo	9211 Bolsa Ave,Ste 120-121,Westminster,CA,92683	Vietnamese,Soup	Under $10	3.5	226	9:00 am - 9:00 pm	Closed	9:00 am - 9:00 pm	9:00 am - 9:00 pm	9:00 am - 9:00 pm	9:00 am - 9:00 pm	9:00 am - 9:00 pm	No	Free	No	Street, Private Lot	NULL	Yes	No	No	Yes
532	The Corner	8961 Adams Ave,Huntington Beach,CA,92646	American (New),Cocktail Bars,Tapas/Small Plates	$11-30	4.0	787	3:00 pm - 11:00 pm	3:00 pm - 11:00 pm	12:00 pm - 11:00 pm	12:00 pm - 11:00 pm	12:00 pm - 2:00 am	12:00 pm - 2:00 am	12:00 pm - 10:00 pm	Yes	Free	Yes	Private Lot	NULL	Yes	No	NULL	Yes
533	South Coast Pizza Parlors	1180 S Bristol St,Ste 101,Santa Ana,CA,92704	Pizza,Sandwiches,Italian	Under $10	4.0	24	10:00 am - 7:30 pm	10:00 am - 7:30 pm	10:00 am - 7:30 pm	10:00 am - 7:30 pm	10:00 am - 7:30 pm	9:30 am - 7:30 pm	9:30 am - 7:30 pm	No	NULL	No	NULL	NULL	Yes	NULL	NULL	Yes
534	Boudin SF	3333 Bristol St,Ste 1000,Costa Mesa,CA,92626	Bakeries,Sandwiches,Salad	$11-30	3.5	660	9:00 am - 9:00 pm	9:00 am - 9:00 pm	9:00 am - 9:00 pm	9:00 am - 9:00 pm	9:00 am - 9:00 pm	9:00 am - 9:00 pm	9:00 am - 8:00 pm	Yes	No	No	Private Lot	Yes	Yes	No	No	Yes
535	Yigah Restaurant	2750 Alton Pkwy,Ste 105,Irvine,CA,92606	Korean	$11-30	4.0	541	10:00 am - 9:30 pm	10:00 am - 9:30 pm	10:00 am - 9:30 pm	11:00 am - 9:30 pm	10:00 am - 10:00 pm	10:00 am - 10:00 pm	4:00 pm - 9:30 pm	No	No	No	Private Lot	NULL	Yes	No	No	Yes
536	Wendy's	1737 E 17Th St,Santa Ana,CA,92705	Burgers,Fast Food	Under $10	3.0	70	9:00 am - 1:00 am	9:00 am - 1:00 am	9:00 am - 1:00 am	9:00 am - 1:00 am	9:00 am - 1:00 am	9:00 am - 1:00 am	9:00 am - 1:00 am	No	Free	No	NULL	NULL	Yes	NULL	NULL	Yes
537	Dickey's Barbecue Pit	17245 E 17th St,Ste A,Tustin,CA,92780	Barbeque,American (Traditional),Southern	$11-30	3.0	253	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	Yes	Free	No	NULL	NULL	Yes	No	No	Yes
538	Tram Chim Fresh Seafood	9455 Bolsa Ave,Ste B,Westminster,CA,92683	Vietnamese,Seafood	$11-30	3.0	352	10:00 am - 2:00 am	10:00 am - 2:00 am	10:00 am - 2:00 am	10:00 am - 2:00 am	10:00 am - 2:00 am	10:00 am - 2:00 am	10:00 am - 2:00 am	Yes	No	Yes	Private Lot	NULL	No	No	No	Yes
539	Blaze Fast-Fire'd Pizza	18601 Airport Way,Santa Ana,CA,92707			3.5	24								NULL	NULL	NULL	NULL	NULL	Yes	NULL	NULL	NULL
540	Utopia European Caffe	2489 Park Ave,Tustin,CA,92782	Modern European,Halal	$11-30	4.5	414	8:00 am - 10:00 pm	8:00 am - 10:00 pm	8:00 am - 10:00 pm	8:00 am - 10:00 pm	8:00 am - 11:00 pm	8:00 am - 11:00 pm	8:00 am - 10:00 pm	No	Free	No	NULL	NULL	Yes	Yes	NULL	Yes
541	Anaheim White House Restaurant	887 S Anaheim Blvd,Anaheim,CA,92805	Italian,Seafood,Steakhouses	$31-60	3.5	1141	5:00 pm - 10:00 pm	5:00 pm - 10:00 pm	5:00 pm - 10:00 pm	5:00 pm - 10:00 pm	5:00 pm - 10:00 pm	5:00 pm - 10:00 pm	5:00 pm - 10:00 pm	No	Free	Yes	Valet	NULL	Yes	No	No	No
542	Chada Thai	9872 Westminster Ave,Ste B,Garden Grove,CA,92844	Thai	$11-30	4.5	360	11:00 am - 9:00 pm	11:00 am - 9:00 pm	Closed	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	No	No	No	Private Lot	Yes	Yes	No	No	Yes
543	OC Armenian Center	5305 W McFadden Ave,Santa Ana,CA,92704			5.0	2	Closed	Closed	7:00 pm - 11:00 pm	Closed	7:00 pm - 11:00 pm	Closed	Closed	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
544	Stacks Pancake House	14421 Culver Dr,Irvine,CA,92604	Breakfast & Brunch,Burgers,Hawaiian	$11-30	4.0	1283	6:30 am - 2:00 pm	6:30 am - 2:00 pm	6:30 am - 2:00 pm	6:30 am - 2:00 pm	6:30 am - 2:00 pm	6:30 am - 2:00 pm	6:30 am - 2:00 pm	No	Free	No	Private Lot	Yes	Yes	No	No	Yes
545	Tacos Super Gallito	142 W Central Ave,Santa Ana,CA,92707			3.5	24	6:00 pm - 2:00 am	6:00 pm - 2:00 am	6:00 pm - 2:00 am	6:00 pm - 2:00 am	6:00 pm - 3:00 am	6:00 pm - 3:00 am	6:00 pm - 2:00 am	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
546	El Taco Perron	Santa Ana,CA,92701	Food Trucks,Tacos	Under $10	3.5	11								No	NULL	NULL	NULL	NULL	No	No	No	Yes
547	WaBa Grill	431 E 1st St,Santa Ana,CA,92701	Fast Food,Asian Fusion	Under $10	2.0	26	8:00 am - 10:00 pm	8:00 am - 10:00 pm	8:00 am - 10:00 pm	8:00 am - 10:00 pm	8:00 am - 10:00 pm	8:00 am - 10:00 pm	8:00 am - 10:00 pm	Yes	No	No	NULL	NULL	Yes	NULL	NULL	Yes
548	Marri's Pizza & Italian Restaurants	1194 W Katella Ave,Anaheim,CA,92802	Italian,Pizza	$11-30	4.0	914	11:00 am - 11:00 pm	11:00 am - 11:00 pm	11:00 am - 11:00 pm	11:00 am - 11:00 pm	11:00 am - 11:00 pm	11:00 am - 11:00 pm	11:00 am - 11:00 pm	Yes	No	Yes	Private Lot	Yes	Yes	Yes	No	Yes
549	Mama Tieu's	10130 Garden Grove Blvd,Ste 131,Garden Grove,CA,92844	Vietnamese	Under $10	4.5	432	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	Closed	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 9:00 pm	Yes	No	Yes	Private Lot	NULL	Yes	No	No	Yes
550	The Straw: Modern Milkshakes	1215 Baker St,Ste A,Costa Mesa,CA,92626	Bars,Ice Cream & Frozen Yogurt,Sandwiches	Under $10	4.5	718	12:00 pm - 9:00 pm	12:00 pm - 9:00 pm	12:00 pm - 9:00 pm	12:00 pm - 9:00 pm	12:00 pm - 11:30 pm	12:00 pm - 11:30 pm	12:00 pm - 9:00 pm	No	Free	Yes	NULL	Yes	Yes	No	Yes	Yes
551	Chevita's Juice & Bagel	209 W 4th St,Santa Ana,CA,92701	Juice Bars & Smoothies,Bagels,Sandwiches	Under $10	4.5	17	8:00 am - 6:00 pm	8:00 am - 6:00 pm	8:00 am - 6:00 pm	8:00 am - 6:00 pm	8:00 am - 6:00 pm	8:00 am - 6:00 pm	8:00 am - 6:00 pm	Yes	Free	No	Street	NULL	Yes	NULL	NULL	Yes
552	Quattro Caffe	3333 Bristol St,Ste 1205,Costa Mesa,CA,92626	Italian	$11-30	4.0	515	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 8:00 pm	11:30 am - 6:30 pm	No	Free	Yes	Valet, Garage	NULL	Yes	No	No	Yes
553	Flor Blanca	12571 Harbor Blvd,Garden Grove,CA,92840	Salvadoran	Under $10	4.0	189	10:00 am - 8:00 pm	10:00 am - 8:00 pm	10:00 am - 8:00 pm	10:00 am - 8:00 pm	10:00 am - 10:00 pm	10:00 am - 10:00 pm	10:00 am - 9:00 pm	No	No	Yes	Private Lot	NULL	Yes	No	No	Yes
554	IHOP	1001 E 17th St,Santa Ana,CA,92701	Breakfast & Brunch,American (Traditional),Burgers	$11-30	2.0	191	Open 24 hours	Open 24 hours	Open 24 hours	Open 24 hours	Open 24 hours	Open 24 hours	Open 24 hours	Yes	Free	No	Street, Private Lot	NULL	Yes	No	Yes	Yes
555	Quán Ngon	8851 Garden Grove Blvd,Ste 115,Garden Grove,CA,92844	Vietnamese	$11-30	4.0	92	10:00 am - 10:00 pm	10:00 am - 10:00 pm	10:00 am - 10:00 pm	10:00 am - 10:00 pm	10:00 am - 10:00 pm	10:00 am - 10:00 pm	10:00 am - 10:00 pm	No	NULL	Yes	NULL	NULL	Yes	NULL	NULL	Yes
556	Thai Chaiyo Tustin	17602 E 17th St,Ste 104,Tustin,CA,92780	Thai,Chinese,Noodles	$11-30	4.0	655	11:00 am - 3:00 pm,4:00 pm - 9:30 pm	11:00 am - 3:00 pm,4:00 pm - 9:30 pm	11:00 am - 3:00 pm,4:00 pm - 9:30 pm	11:00 am - 3:00 pm,4:00 pm - 9:30 pm	11:00 am - 3:00 pm,4:00 pm - 10:00 pm	11:00 am - 3:00 pm,4:00 pm - 10:00 pm	11:00 am - 3:00 pm,4:00 pm - 10:00 pm	Yes	Free	Yes	Private Lot	Yes	Yes	No	No	Yes
557	Birrieria El Bandido	12081 Garden Grove Blvd,Garden Grove,CA,92843			5.0	12	9:30 am - 10:30 pm	9:30 am - 10:30 pm	9:30 am - 10:30 pm	9:30 am - 10:30 pm	9:00 am - 11:00 pm	9:00 am - 11:00 pm	9:00 am - 10:30 pm	Yes	Free	NULL	Street	NULL	Yes	NULL	NULL	Yes
558	Ground House Burger	2222 Michelson Dr,Irvine,CA,92612	Burgers	$11-30	3.5	145	11:00 am - 8:00 pm	11:00 am - 8:00 pm	11:00 am - 8:00 pm	11:00 am - 8:00 pm	11:00 am - 8:00 pm	11:00 am - 8:00 pm	11:00 am - 8:00 pm	Yes	Free	No	Street, Private Lot	Yes	Yes	NULL	NULL	Yes
559	Houston's Restaurant	2991 Michelson Dr,Irvine,CA,92612	American (New),Steakhouses,American (Traditional)	$31-60	4.0	1867	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 9:30 pm	No	No	Yes	Private Lot	NULL	Yes	No	No	No
560	The Pizza Press	901 South Coast Dr,Ste C120,Costa Mesa,CA,92626	Pizza,Salad	$11-30	4.0	278	11:00 am - 11:00 pm	11:00 am - 11:00 pm	11:00 am - 11:00 pm	11:00 am - 12:00 am	11:00 am - 12:00 am	11:00 am - 12:00 am	11:00 am - 12:00 am	No	No	No	Valet, Garage, Private Lot	Yes	Yes	No	No	Yes
561	Jong Ro Shul Lung Tang	8942 Garden Grove Blvd,Ste 114,Garden Grove,CA,92844	Korean,Soup,Comfort Food	$11-30	4.0	286	10:00 am - 11:00 pm	8:00 am - 11:00 pm	8:00 am - 11:00 pm	8:00 am - 11:00 pm	8:00 am - 11:00 pm	8:00 am - 11:00 pm	8:00 am - 11:00 pm	No	Free	Yes	Private Lot	NULL	Yes	No	No	Yes
