	Name	Address	Category	Price	Rating	Reviews	Mon	Tue	Wed	Thu	Fri	Sat	Sun	Delivery	Wi_Fi	Takes_Reservations	Parking	Vegetarian_Options	Accepts_Credit_Cards	Accepts_Apple_Pay	Accepts_Google_Pay	Take_out
538	Carnitas El Rincon - Alma	148 W Alma Ave,San Jose,CA,95110	Mexican	Under $10	4.0	20	10:30 am - 6:30 pm	10:30 am - 6:30 pm	10:30 am - 6:30 pm	10:00 am - 6:30 pm	10:00 am - 6:30 pm	9:30 am - 6:30 pm	9:30 am - 6:30 pm	NULL	NULL	No	NULL	NULL	Yes	NULL	NULL	Yes
539	Ori Deli	5489 Snell Ave,San Jose,CA,95123	Grocery,Indonesian,Chocolatiers & Shops	$11-30	4.5	56	Closed	10:00 am - 8:00 pm	10:00 am - 8:00 pm	10:00 am - 8:00 pm	10:00 am - 8:00 pm	11:00 am - 8:00 pm	12:00 pm - 8:00 pm	No	No	No	Private Lot	NULL	Yes	Yes	Yes	Yes
540	La Chingada Taqueria	3281 Sierra Rd,San Jose,CA,95132	Mexican,Seafood,Breakfast & Brunch	Under $10	4.0	220	8:00 am - 10:00 pm	8:00 am - 10:00 pm	8:00 am - 10:00 pm	8:00 am - 10:00 pm	8:00 am - 10:00 pm	8:00 am - 10:00 pm	8:00 am - 10:00 pm	No	No	Yes	Private Lot	NULL	Yes	No	NULL	Yes
541	Mangos Mexican Grill	1860 The Alameda,San Jose,CA,95126	Mexican	$11-30	3.5	244	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 12:00 am	11:00 am - 12:00 am	11:00 am - 10:00 pm	Yes	No	No	Private Lot	NULL	Yes	No	NULL	Yes
542	Peanuts Deluxe Cafe	275 E San Fernando St,San Jose,CA,95112	Diners,Breakfast & Brunch	Under $10	4.0	560	6:30 am - 7:00 pm	6:30 am - 7:00 pm	6:30 am - 7:00 pm	6:30 am - 7:00 pm	6:30 am - 5:00 pm	7:30 am - 4:00 pm	Closed	Yes	No	No	Street, Validated	NULL	Yes	Yes	No	Yes
543	El Amigo	7090 Santa Teresa Blvd,San Jose,CA,95139	Mexican,Caterers	$11-30	3.0	278	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	9:00 am - 9:00 pm	No	No	Yes	Private Lot	NULL	Yes	No	NULL	Yes
544	Kazoo Restaurant	250 Jackson St,San Jose,CA,95112	Sushi Bars,Japanese Curry	$11-30	3.5	829	11:30 am - 2:00 pm,5:00 pm - 9:30 pm	11:30 am - 2:00 pm,5:00 pm - 9:30 pm	11:30 am - 2:00 pm,5:00 pm - 9:30 pm	11:30 am - 2:00 pm,5:00 pm - 9:30 pm	11:30 am - 2:00 pm,5:00 pm - 9:30 pm	11:30 am - 2:00 pm,5:00 pm - 9:30 pm	11:30 am - 2:30 pm,5:00 pm - 9:00 pm	Yes	No	Yes	Street	NULL	Yes	No	No	Yes
545	iJava Cafe	387 Delmas Ave,San Jose,CA,95126	Cafes,Coffee & Tea,Breakfast & Brunch	Under $10	4.5	587	6:30 am - 3:30 pm	6:30 am - 3:30 pm	6:30 am - 3:30 pm	6:30 am - 3:30 pm	6:30 am - 3:30 pm	8:00 am - 5:00 pm	8:00 am - 5:00 pm	Yes	Free	No	Street, Private Lot, Validated	Yes	Yes	Yes	Yes	Yes
546	Toppings Tree Restaurant	1171 Homestead Rd,Ste 150,Santa Clara,CA,95050	Filipino	$11-30	3.0	493	11:00 am - 3:00 pm,5:00 pm - 9:00 pm	11:00 am - 3:00 pm,5:00 pm - 9:00 pm	11:00 am - 3:00 pm,5:00 pm - 9:00 pm	11:00 am - 3:00 pm,5:00 pm - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	No	Free	Yes	Street, Private Lot	Yes	Yes	No	No	Yes
547	El Palacio Del Sabor	280 N Capitol Ave,San Jose,CA,95127	Mexican,Salvadoran	Under $10	4.0	167	10:00 am - 10:00 pm	10:00 am - 10:00 pm	10:00 am - 10:00 pm	10:00 am - 10:00 pm	9:00 am - 10:00 pm	9:00 am - 10:00 pm	9:00 am - 10:00 pm	No	No	No	Private Lot	NULL	No	No	No	Yes
548	Iguanas Burritozilla	330 S 3rd St,San Jose,CA,95112	Mexican	Under $10	3.5	1663	8:00 am - 12:00 am	8:00 am - 12:00 am	8:00 am - 12:00 am	8:00 am - 12:00 am	8:00 am - 12:00 am	9:00 am - 12:00 am	10:00 am - 10:00 pm	Yes	Free	No	Street	NULL	Yes	Yes	No	Yes
549	Shanghai Garden	1701 Lundy Ave,Ste 10,San Jose,CA,95131	Shanghainese	$11-30	3.0	225	11:00 am - 3:00 pm,5:00 pm - 9:30 pm	11:00 am - 3:00 pm,5:00 pm - 9:30 pm	11:00 am - 3:00 pm,5:00 pm - 9:30 pm	11:00 am - 3:00 pm,5:00 pm - 9:30 pm	11:00 am - 3:00 pm,5:00 pm - 10:00 pm	11:00 am - 3:00 pm,5:00 pm - 10:00 pm	11:00 am - 3:00 pm,5:00 pm - 9:30 pm	No	No	No	Private Lot	NULL	Yes	No	No	Yes
550	Puerto Azul Restaurant	1072 Lincoln Ave,San Jose,CA,95125	Mexican	$11-30	3.0	649	9:00 am - 10:00 pm	9:00 am - 10:00 pm	9:00 am - 10:00 pm	9:00 am - 10:00 pm	9:00 am - 10:00 pm	8:00 am - 11:00 pm	8:00 am - 10:00 pm	No	No	No	Private Lot	NULL	Yes	No	No	Yes
551	Blue Mango	635 Coleman Ave,San Jose,CA,95110	Thai,Sushi Bars	$11-30	3.0	784	11:00 am - 3:00 pm,5:00 pm - 9:00 pm	11:00 am - 3:00 pm,5:00 pm - 9:00 pm	11:00 am - 3:00 pm,5:00 pm - 9:00 pm	11:00 am - 3:00 pm,5:00 pm - 9:00 pm	11:00 am - 9:30 pm	11:30 am - 9:30 pm	11:30 am - 9:00 pm	Yes	Free	Yes	Private Lot	NULL	Yes	No	No	Yes
552	Pizza My Heart	117 E San Carlos St,San Jose,CA,95112	Pizza	Under $10	3.5	430	11:00 am - 11:00 pm	11:00 am - 11:00 pm	11:00 am - 11:00 pm	11:00 am - 11:00 pm	11:00 am - 12:00 am	11:00 am - 12:00 am	11:00 am - 11:00 pm	Yes	Free	No	Street	NULL	Yes	No	NULL	Yes
553	#1 Chinese Kitchen	5585 Snell Ave,San Jose,CA,95123	Chinese,Caterers	Under $10	3.5	384	11:00 am - 8:30 pm	Closed	11:00 am - 8:30 pm	11:00 am - 8:30 pm	11:00 am - 8:30 pm	11:00 am - 8:30 pm	11:00 am - 8:30 pm	No	No	No	Street, Private Lot	NULL	Yes	Yes	Yes	Yes
554	TD's Kitchen	1492 Almaden Rd,Ste A,San Jose,CA,95125	Asian Fusion,Japanese,Sports Bars	$11-30	4.5	39	Closed	4:00 pm - 9:00 pm	4:00 pm - 9:00 pm	4:00 pm - 9:00 pm	4:00 pm - 9:00 pm	12:00 pm - 9:00 pm	Closed	Yes	NULL	NULL	Private Lot	Yes	Yes	Yes	NULL	Yes
555	House of Pho	1852 Camden Ave,San Jose,CA,95124	Vietnamese,Juice Bars & Smoothies	$11-30	3.5	177	10:00 am - 9:00 pm	10:00 am - 9:00 pm	10:00 am - 9:00 pm	10:00 am - 9:00 pm	10:00 am - 9:00 pm	10:00 am - 9:00 pm	10:00 am - 9:00 pm	No	No	No	Garage, Private Lot	Yes	Yes	No	NULL	Yes
556	La Costa Del Sol	2951 Monterey Rd,San Jose,CA,95111	Latin American,Caterers	Under $10	3.5	276	8:00 am - 9:00 pm	8:00 am - 9:00 pm	8:00 am - 9:00 pm	8:00 am - 9:00 pm	8:00 am - 10:00 pm	8:00 am - 10:00 pm	8:00 am - 9:00 pm	Yes	No	No	Private Lot	NULL	Yes	No	NULL	Yes
557	Sakoon	3701 El Camino Real,Santa Clara,CA,95051	Indian	$11-30	3.0	157	11:30 am - 2:30 pm,5:00 pm - 10:00 pm	11:30 am - 2:30 pm,5:00 pm - 10:00 pm	11:30 am - 2:30 pm,5:00 pm - 10:00 pm	11:30 am - 2:30 pm,5:00 pm - 10:00 pm	11:30 am - 2:30 pm,5:00 pm - 10:30 pm	12:00 pm - 3:00 pm,5:00 pm - 10:30 pm	12:00 pm - 3:00 pm,5:00 pm - 10:00 pm	NULL	No	Yes	Private Lot	NULL	Yes	NULL	NULL	Yes
558	Niji Sushi and Ramen	5968 Silver Creek Valley Rd,Ste 20,San Jose,CA,95138	Sushi Bars	$11-30	4.0	200	11:00 am - 2:30 pm,5:00 pm - 9:00 pm	11:00 am - 2:30 pm,5:00 pm - 9:00 pm	11:00 am - 2:30 pm,5:00 pm - 9:00 pm	11:00 am - 2:30 pm,5:00 pm - 9:00 pm	11:00 am - 2:30 pm,5:00 pm - 9:30 pm	12:00 pm - 3:00 pm,5:00 pm - 9:30 pm	12:00 pm - 3:00 pm,5:00 pm - 9:00 pm	Yes	No	Yes	Private Lot	NULL	Yes	No	NULL	Yes
559	Dac Phuc Restaurant	198 W Santa Clara St,San Jose,CA,95113	Vietnamese	Under $10	3.0	227	Closed	10:00 am - 7:00 pm	10:00 am - 7:00 pm	10:00 am - 7:00 pm	10:00 am - 7:00 pm	10:00 am - 7:00 pm	10:00 am - 4:00 pm	No	No	No	Street	NULL	Yes	No	No	Yes
560	Kirks Steakburgers	2388 S Bascom Ave,Campbell,CA,95008	Burgers	$11-30	4.0	497	11:00 am - 8:00 pm	11:00 am - 8:00 pm	11:00 am - 8:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	Yes	Free	Yes	Private Lot	NULL	Yes	No	Yes	Yes
561	Burger Lounge	1875 S Bascom Ave,Campbell,CA,95008	Burgers	$11-30	4.0	375	10:30 am - 9:00 pm	10:30 am - 9:00 pm	10:30 am - 9:00 pm	10:30 am - 9:00 pm	10:30 am - 10:00 pm	10:30 am - 10:00 pm	10:30 am - 9:00 pm	No	Free	No	Private Lot	Yes	Yes	No	NULL	Yes
562	SGD Tofu House	3450 El Camino Real,Ste 105,Santa Clara,CA,95051	Korean	$11-30	4.0	1172	11:00 am - 9:30 pm	11:00 am - 9:30 pm	11:00 am - 9:30 pm	11:00 am - 9:30 pm	11:00 am - 9:30 pm	11:00 am - 9:30 pm	Closed	Yes	No	No	Private Lot	NULL	Yes	No	No	Yes
563	Pho 24	747 S Winchester Blvd,San Jose,CA,95128	Vietnamese	$11-30	3.5	577	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	Yes	Free	Yes	Private Lot	NULL	Yes	No	NULL	Yes
564	La Cueva Mex Grill	18486 Prospect Rd,Saratoga,CA,95070	Mexican,Latin American	$11-30	4.5	885	10:00 am - 3:00 pm,5:00 pm - 8:00 pm	10:00 am - 3:00 pm,5:00 pm - 8:00 pm	10:00 am - 3:00 pm,5:00 pm - 8:00 pm	10:00 am - 3:00 pm,5:00 pm - 8:00 pm	10:00 am - 3:00 pm,5:00 pm - 8:00 pm	10:00 am - 3:00 pm,5:00 pm - 8:00 pm	10:00 am - 3:00 pm,5:00 pm - 8:00 pm	No	No	No	Private Lot	Yes	Yes	No	No	Yes
565	Rangoli India Restaurant	3695 Union Ave,San Jose,CA,95124	Indian	$11-30	3.5	1146	11:30 am - 2:00 pm,5:00 pm - 9:30 pm	11:30 am - 2:00 pm,5:00 pm - 9:30 pm	11:30 am - 2:00 pm,5:00 pm - 9:30 pm	11:30 am - 2:00 pm,5:00 pm - 9:30 pm	11:30 am - 2:00 pm,5:00 pm - 10:00 pm	12:00 pm - 3:00 pm,5:00 pm - 10:00 pm	12:00 pm - 3:00 pm,5:00 pm - 9:30 pm	Yes	No	Yes	Private Lot	NULL	Yes	No	NULL	Yes
566	Alexander's Steakhouse	19379 Stevens Creek Blvd,Cupertino,CA,95014	Steakhouses,Wine Bars	Above $61	4.0	3632	5:30 pm - 9:30 pm	11:30 am - 2:00 pm,5:30 pm - 9:30 pm	11:30 am - 2:00 pm,5:30 pm - 9:30 pm	11:30 am - 2:00 pm,5:30 pm - 9:30 pm	11:30 am - 2:00 pm,5:30 pm - 10:30 pm	11:30 am - 2:00 pm,5:00 pm - 10:30 pm	5:00 pm - 9:00 pm	No	Free	Yes	Valet, Garage	NULL	Yes	No	No	No
567	M Asian Fusion Restaurant	98 S Second St,San Jose,CA,95113	Asian Fusion,Indian	$11-30	2.5	368	Closed	4:00 pm - 2:00 am	4:00 pm - 10:00 pm	4:00 pm - 10:00 pm	4:00 pm - 2:00 am	4:00 pm - 2:00 am	1:00 pm - 10:00 pm	Yes	No	Yes	Garage, Validated	NULL	Yes	No	No	Yes
568	Scout's BBQ	1200 South 10th St,San Jose,CA,95112			4.5	2	Closed	Closed	Closed	Closed	Closed	10:00 am - 11:00 am	Closed	NULL	No	NULL	NULL	NULL	NULL	NULL	No	NULL
569	Tiki Pete	23 N Market St,San Jose,CA,95113	Hawaiian,Venues & Event Spaces,Tiki Bars	$11-30	3.0	361	Closed	Closed	Closed	5:00 pm - 2:00 am	5:00 pm - 2:00 am	5:00 pm - 2:00 am	Closed	Yes	No	Yes	Garage, Street, Validated	Yes	Yes	No	No	Yes
570	Five Guys	121 Curtner Ave,Ste 60,San Jose,CA,95125	Fast Food,Burgers	$11-30	3.5	1028	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 11:00 pm	11:00 am - 11:00 pm	11:00 am - 10:00 pm	No	No	No	Private Lot	NULL	Yes	No	No	Yes
571	Jade Gardens Chinese Restaurant	3479 McKee Rd,San Jose,CA,95127	Chinese,Thai	$11-30	4.0	186								No	No	No	Private Lot	NULL	Yes	No	No	Yes
572	Super Taqueria	480 S 10th St,San Jose,CA,95112	Mexican	Under $10	3.5	337	9:00 am - 10:00 pm	9:00 am - 10:00 pm	9:00 am - 10:00 pm	9:00 am - 10:00 pm	9:00 am - 10:00 pm	9:00 am - 10:00 pm	9:00 am - 10:00 pm	No	No	No	Street, Private Lot	NULL	No	No	NULL	Yes
573	Market Cafe	350 E Tasman Dr,Fl 1,Cisco,San Jose,CA,95134	Cafeteria	Under $10	3.5	10								No	Free	No	NULL	NULL	Yes	NULL	NULL	Yes
574	Linda's Restaurant	1179 E Santa Clara St,San Jose,CA,95116	Mexican	$11-30	4.0	106								No	No	No	Street	NULL	Yes	No	NULL	Yes
575	Ono Hawaiian BBQ	1706 Oakland Rd,Ste 10,San Jose,CA,95131	Hawaiian,Barbeque,Seafood	$11-30	3.5	177	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:30 pm	11:00 am - 9:30 pm	11:00 am - 9:00 pm	No	No	No	Private Lot	NULL	Yes	No	No	Yes
576	575 Yunnan Eatery	18818 Cox Ave,Saratoga,CA,95070	Chinese,Noodles	$11-30	4.0	193	Closed	11:00 am - 2:30 pm,5:00 pm - 9:00 pm	11:00 am - 2:30 pm,5:00 pm - 9:00 pm	11:00 am - 2:30 pm,5:00 pm - 9:00 pm	11:00 am - 2:30 pm,5:00 pm - 9:00 pm	11:00 am - 2:30 pm,5:00 pm - 9:00 pm	11:00 am - 2:30 pm,5:00 pm - 9:00 pm	No	Free	Yes	Private Lot	NULL	Yes	NULL	NULL	Yes
577	Amato's Cheesesteaks	2306 Almaden Rd,San Jose,CA,95125	Sandwiches,Cheesesteaks	$11-30	3.5	271	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 9:00 pm	11:00 am - 7:00 pm	Yes	No	No	NULL	NULL	Yes	No	Yes	Yes
578	Hi Pot	19066 Stevens Creek Blvd,Cupertino,CA,95014	Szechuan,Taiwanese,Shanghainese	$11-30	4.0	339	11:00 am - 2:30 pm,5:00 pm - 9:30 pm	11:00 am - 2:30 pm,5:00 pm - 9:30 pm	11:00 am - 2:30 pm,5:00 pm - 9:30 pm	11:00 am - 2:30 pm,5:00 pm - 9:30 pm	11:00 am - 2:30 pm,5:00 pm - 10:00 pm	11:00 am - 2:30 pm,5:00 pm - 10:00 pm	11:00 am - 2:30 pm,5:00 pm - 9:00 pm	No	No	Yes	NULL	NULL	Yes	Yes	No	Yes
579	Fosters Freeze	698 N 4th St,San Jose,CA,95112	Ice Cream & Frozen Yogurt,American (Traditional),Burgers	Under $10	3.5	257	9:00 am - 10:00 pm	9:00 am - 10:00 pm	9:00 am - 10:00 pm	9:00 am - 10:00 pm	9:00 am - 11:00 pm	10:00 am - 11:00 pm	10:00 am - 10:00 pm	No	No	No	Private Lot	NULL	Yes	No	No	Yes
580	Kami Korean Kitchen	1054 Kiely Blvd,Santa Clara,CA,95051	Korean	$11-30	4.0	152	11:30 am - 3:00 pm,4:00 pm - 8:00 pm	11:30 am - 3:00 pm,4:00 pm - 8:00 pm	11:30 am - 3:00 pm,4:00 pm - 8:00 pm	11:30 am - 3:00 pm,4:00 pm - 8:00 pm	11:30 am - 3:00 pm,4:00 pm - 8:00 pm	11:30 am - 3:00 pm,4:00 pm - 8:00 pm	Closed	No	Free	Yes	Private Lot	NULL	Yes	NULL	NULL	Yes
581	Julio's Fresh Mex	5978 Silver Creek Valley Rd,Ste 25,San Jose,CA,95138	Mexican	Under $10	4.0	130	8:00 am - 7:00 pm	8:00 am - 7:00 pm	8:00 am - 7:00 pm	8:00 am - 7:00 pm	8:00 am - 7:00 pm	Closed	Closed	No	No	No	Private Lot	NULL	Yes	No	NULL	Yes
582	Diwan Al Falafel	1085 E Brokaw Rd,Ste 40,San Jose,CA,95131	Falafel,Middle Eastern	$11-30	4.0	174	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	10:00 am - 8:00 pm	10:00 am - 8:00 pm	Yes	Free	No	Private Lot	NULL	Yes	NULL	NULL	Yes
583	Paloma Cafe	1111 Story Rd,Ste 1003,San Jose,CA,95122	Cafes	$11-30	3.0	167	9:00 am - 9:00 pm	9:00 am - 9:00 pm	9:00 am - 9:00 pm	9:00 am - 9:00 pm	9:00 am - 9:00 pm	9:00 am - 9:00 pm	9:00 am - 9:00 pm	No	Free	Yes	Private Lot	NULL	Yes	No	NULL	Yes
584	Oak & Rye	303 N Santa Cruz Ave,Los Gatos,CA,95030	Pizza,American (New)	$11-30	4.0	1049	11:30 am - 10:00 pm	11:30 am - 10:00 pm	11:30 am - 10:00 pm	11:30 am - 10:00 pm	11:30 am - 11:00 pm	10:30 am - 11:00 pm	10:30 am - 10:00 pm	No	Free	No	Street	NULL	Yes	No	No	Yes
585	Hung Vuong Tofu	1741 Berryessa Rd,San Jose,CA,95133	Vietnamese	Under $10	4.0	124	Closed	7:00 am - 8:00 pm	7:00 am - 8:00 pm	7:00 am - 8:00 pm	7:00 am - 8:00 pm	7:00 am - 8:00 pm	7:00 am - 8:00 pm	No	No	No	Private Lot	NULL	No	NULL	No	Yes
586	The Habit Burger Grill	1078 E Brokaw Rd,San Jose,CA,95131	Salad,Burgers,Sandwiches	Under $10	3.5	201	10:30 am - 10:00 pm	10:30 am - 10:00 pm	10:30 am - 10:00 pm	10:30 am - 10:00 pm	10:30 am - 10:00 pm	10:30 am - 10:00 pm	10:30 am - 10:00 pm	No	No	No	Private Lot	NULL	Yes	No	No	Yes
587	Chez Sovan	2425 S Bascom Ave,Ste A,Campbell,CA,95008	Cambodian,Seafood,Soup	$11-30	4.0	480	11:30 am - 8:30 pm	11:30 am - 8:30 pm	11:30 am - 8:30 pm	11:30 am - 8:30 pm	11:30 am - 9:30 pm	11:30 am - 9:30 pm	11:30 am - 8:30 pm	Yes	No	Yes	Street, Private Lot	NULL	Yes	No	NULL	Yes
588	High Five Pizza	171 Branham Ln,Ste 1,San Jose,CA,95136	Pizza,Barbeque,Sandwiches	$11-30	4.0	748	11:00 am - 9:30 pm	11:00 am - 9:30 pm	11:00 am - 10:00 pm	11:00 am - 10:30 pm	11:00 am - 10:30 pm	11:00 am - 10:30 pm	11:00 am - 10:00 pm	No	No	No	Private Lot	NULL	Yes	No	No	Yes
589	Cinnaholic	115 E San Carlos St,San Jose,CA,95112	Vegan,Bakeries,Desserts	Under $10	4.5	232	10:00 am - 9:00 pm	10:00 am - 9:00 pm	10:00 am - 9:00 pm	10:00 am - 9:00 pm	10:00 am - 9:00 pm	10:00 am - 9:00 pm	12:00 pm - 6:00 pm	Yes	No	No	Street	Yes	Yes	Yes	NULL	Yes
590	Ocean Delight Seafood Restaurant	5400 Monterey Rd,San Jose,CA,95111	Dim Sum,Seafood	$11-30	3.5	681	10:30 am - 9:30 pm	10:30 am - 9:30 pm	10:30 am - 9:30 pm	10:30 am - 9:30 pm	10:30 am - 9:30 pm	9:00 am - 10:00 pm	9:00 am - 9:30 pm	No	Free	Yes	Private Lot	NULL	Yes	No	No	Yes
591	Mexican Style Churros	1812 Cunningham Ave,San Jose,CA,95122	Desserts,Mexican	Under $10	4.5	33	Closed	Closed	Closed	Closed	Closed	6:00 pm - 9:00 pm	12:00 pm - 9:00 pm	No	No	No	Street	NULL	No	No	No	Yes
592	China Inn	1401 The Alameda,Ste 10,San Jose,CA,95126	Chinese,Seafood,Soup	Under $10	3.5	444	11:00 am - 2:30 pm,4:00 pm - 9:00 pm	11:00 am - 2:30 pm,4:00 pm - 9:00 pm	11:00 am - 2:30 pm,4:00 pm - 9:00 pm	11:00 am - 2:30 pm,4:00 pm - 9:00 pm	11:00 am - 2:30 pm,4:00 pm - 9:00 pm	4:00 pm - 9:00 pm	4:00 pm - 9:00 pm	No	No	No	Street, Private Lot	NULL	Yes	No	No	Yes
593	Vinh Khang 4	2955 Senter Rd,San Jose,CA,95111	Imported Food,Desserts,Vietnamese	Under $10	4.0	34	8:00 am - 8:00 pm	8:00 am - 8:00 pm	8:00 am - 8:00 pm	8:00 am - 8:00 pm	8:00 am - 8:00 pm	8:00 am - 8:00 pm	Closed	NULL	NULL	NULL	Private Lot	NULL	No	No	No	Yes
594	Blaze Fast-Fired Pizza	685-30 Coleman Ave,San Jose,CA,95110	Salad,Fast Food,Pizza	Under $10	3.5	324	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 11:00 pm	11:00 am - 11:00 pm	11:00 am - 10:00 pm	No	Free	No	NULL	NULL	Yes	Yes	No	Yes
595	Which Wich	540 Newhall Dr,Ste 40,San Jose,CA,95110	Sandwiches	Under $10	3.0	172	10:00 am - 9:00 pm	10:00 am - 9:00 pm	10:00 am - 9:00 pm	10:00 am - 9:00 pm	10:00 am - 9:00 pm	10:00 am - 9:00 pm	10:00 am - 8:00 pm	No	Free	No	Private Lot	NULL	Yes	No	No	Yes
596	Burgerim El Paseo	840 El Paseo De Saratoga,San Jose,CA,95130	Burgers,Juice Bars & Smoothies,Chicken Wings	$11-30	4.0	47	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 8:00 pm	Yes	Free	No	Private Lot	Yes	Yes	No	No	Yes
597	Popeyes Louisiana Kitchen	705 Capitol Expy,San Jose,CA,95136	Fast Food,Chicken Wings	Under $10	3.0	175	10:30 am - 10:00 pm	10:30 am - 10:00 pm	10:30 am - 10:00 pm	10:30 am - 10:00 pm	10:30 am - 10:00 pm	10:30 am - 10:00 pm	10:30 am - 10:00 pm	No	No	No	Private Lot	NULL	Yes	No	No	Yes
598	Armadillo Willy's Real Texas BBQ	878 Blossom Hill Rd,San Jose,CA,95123	Barbeque,Caterers,American (Traditional)	$11-30	3.0	284	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:30 pm	11:00 am - 9:30 pm	11:00 am - 9:00 pm	Yes	Free	No	Private Lot	Yes	Yes	Yes	Yes	Yes
599	La Superior Taqueria	1090 Leigh Ave,San Jose,CA,95126	Mexican,Bakeries	Under $10	4.0	83	7:30 am - 9:30 pm	7:30 am - 9:30 pm	7:30 am - 9:30 pm	7:30 am - 9:30 pm	7:30 am - 9:30 pm	7:30 am - 9:30 pm	7:30 am - 9:30 pm	No	No	No	Private Lot	NULL	Yes	Yes	NULL	Yes
600	Seven Seas Sushi	130 E Santa Clara St,San Jose,CA,95113	Sushi Bars,Japanese	$11-30	4.0	519	11:00 am - 2:30 pm,5:00 pm - 9:30 pm	11:00 am - 2:30 pm,5:00 pm - 9:30 pm	11:00 am - 2:30 pm,5:00 pm - 9:30 pm	11:00 am - 2:30 pm,5:00 pm - 9:30 pm	11:00 am - 2:30 pm,5:00 pm - 10:00 pm	11:30 am - 2:30 pm,5:00 pm - 10:00 pm	5:00 pm - 9:30 pm	Yes	No	Yes	Garage, Street, Validated	NULL	Yes	Yes	No	Yes
601	Korean Fusion BBQ	255 N White Rd,Ste 102,San Jose,CA,95127	Korean,Barbeque	$11-30	3.5	511	11:30 am - 3:00 pm,4:30 pm - 9:00 pm	Closed	11:30 am - 3:00 pm,4:30 pm - 9:00 pm	11:30 am - 3:00 pm,4:30 pm - 9:00 pm	11:30 am - 3:00 pm,4:30 pm - 9:00 pm	11:30 am - 3:00 pm,4:30 pm - 9:00 pm	11:30 am - 3:00 pm,4:30 pm - 9:00 pm	Yes	No	No	Private Lot	NULL	Yes	No	No	Yes
602	Hoagie Steak Out	304 S 3rd St,San Jose,CA,95112	Sandwiches,Cheesesteaks,Bagels	Under $10	3.0	403	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 3:00 am	11:00 am - 3:00 am	11:00 am - 3:00 am	11:00 am - 10:00 pm	Yes	No	No	Street, Private Lot	NULL	Yes	No	No	Yes
603	Bossman's Pizza	418 W Capitol Expy,San Jose,CA,95136	Pizza	$11-30	4.5	238	11:00 am - 9:30 pm	11:00 am - 9:30 pm	11:00 am - 9:30 pm	11:00 am - 9:30 pm	11:00 am - 10:30 pm	11:00 am - 10:30 pm	11:00 am - 9:30 pm	Yes	Free	Yes	Street, Private Lot	Yes	Yes	Yes	NULL	Yes
604	Khanh's Restaurant	335 S Winchester Blvd,San Jose,CA,95128	Vietnamese,Asian Fusion	$11-30	3.5	600	11:00 am - 2:30 pm,4:30 pm - 9:00 pm	Closed	11:00 am - 2:30 pm,4:30 pm - 9:00 pm	11:00 am - 2:30 pm,4:30 pm - 9:00 pm	11:00 am - 2:30 pm,4:30 pm - 9:30 pm	11:00 am - 2:30 pm,4:30 pm - 9:30 pm	11:00 am - 2:30 pm,4:30 pm - 9:00 pm	No	Free	Yes	Private Lot	Yes	Yes	No	NULL	Yes
605	Fourth Street Bowl Coffee Shop	1441 N 4th St,San Jose,CA,95112	American (Traditional)	Under $10	4.0	217	6:00 am - 8:30 pm	6:00 am - 8:30 pm	6:00 am - 9:30 pm	6:00 am - 9:30 pm	6:00 am - 9:30 pm	7:00 am - 9:30 pm	7:00 am - 8:30 pm	No	No	No	Private Lot	NULL	Yes	No	No	Yes
606	Selam Restaurant and Cafe	3120 Williams Rd,San Jose,CA,95117	Ethiopian	$11-30	4.0	71	10:00 am - 10:00 pm	10:00 am - 10:00 pm	10:00 am - 10:00 pm	10:00 am - 10:00 pm	10:00 am - 10:00 pm	10:00 am - 10:00 pm	10:00 am - 4:00 pm	No	No	No	Private Lot	NULL	Yes	NULL	No	Yes
